contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
771,Dating is such a minefield.,953,1872,3978,Top 5 Funny,False,True,27,Human
771,"When you told me your ex wanted every last dime, I had no idea she would take it this far.",814,1385,3268,Top 5 Funny,False,True,90,Human
771,They're still looking for votes.,716,1288,2757,Top 5 Funny,False,True,32,Human
771,Just admit you never bought a ring.,662,1191,2677,Top 5 Funny,False,True,35,Human
771,This is  not what I meant when I said I was looking for change.,643,1167,2775,Top 5 Funny,False,True,63,Human
771,Dating is such a minefield.,953,1872,3978,Top 5 Unfunny,False,True,27,Human
771,"When you told me your ex wanted every last dime, I had no idea she would take it this far.",814,1385,3268,Top 5 Unfunny,False,True,90,Human
771,They're still looking for votes.,716,1288,2757,Top 5 Unfunny,False,True,32,Human
771,"Now I think about it, my keys might actually be in my bag.",634,1278,3008,Top 5 Unfunny,False,True,58,Human
771,I’ll bet they can’t even detect irony.,598,1211,2572,Top 5 Unfunny,False,True,38,Human
