contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
677,"Remember all the times I ran into the wall chasing that red dot? Who's laughing now, Gary?",3452,3207,10391,Top 5 Funny,True,True,90,Human
677,The leftover salmon. Into my dish. You will remember nothing.,3447,2363,10695,Top 5 Funny,False,True,61,Human
677,Must....return....new....puppy...,3033,2637,9962,Top 5 Funny,False,True,33,Human
677,Having nine lives: awesome. Controlling one human: priceless.,2461,3164,8780,Top 5 Funny,False,True,61,Human
677,Now it is I who will post videos of you on the internet.,2433,3093,8761,Top 5 Funny,False,True,56,Human
677,"You will not vote for someone who ""grabs em' by the pussy.",2169,3388,7456,Top 5 Unfunny,False,True,58,Human
677,"Remember all the times I ran into the wall chasing that red dot? Who's laughing now, Gary?",3452,3207,10391,Top 5 Unfunny,True,True,90,Human
677,Having nine lives: awesome. Controlling one human: priceless.,2461,3164,8780,Top 5 Unfunny,False,True,61,Human
677,Now it is I who will post videos of you on the internet.,2433,3093,8761,Top 5 Unfunny,False,True,56,Human
677,For 13 years Fred inexplicably woke up with fingertips that smelled like tuna.,2321,3016,8914,Top 5 Unfunny,False,True,78,Human
