contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
688,It prints out his tweets. All the new uniforms have them.,6129,3456,14848,Top 5 Funny,False,True,57,Human
688,You can't imagine what it's like to have someone stare at your chest and never look you in the eye.,4472,3908,13068,Top 5 Funny,False,True,99,Human
688,"And this, I’m proudest of: a list of all the names the President has called me.",3969,3770,12638,Top 5 Funny,False,True,79,Human
688,"That, madam, is the price of freedom.",3173,3917,10787,Top 5 Funny,False,True,37,Human
688,After the budget cuts we only get a list of the medals,2972,3331,10518,Top 5 Funny,False,False,54,Human
688,That one is for fighting high prices.,2095,5202,10142,Top 5 Unfunny,False,True,37,Human
688,"Wait, if my grocery list is here, I must have left the nuclear codes in my cart.",2624,3942,9742,Top 5 Unfunny,False,True,80,Human
688,"That, madam, is the price of freedom.",3173,3917,10787,Top 5 Unfunny,False,True,37,Human
688,You can't imagine what it's like to have someone stare at your chest and never look you in the eye.,4472,3908,13068,Top 5 Unfunny,False,True,99,Human
688,"And this, I’m proudest of: a list of all the names the President has called me.",3969,3770,12638,Top 5 Unfunny,False,True,79,Human
