contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
656,How do you respond to allegations that you're bipolar?,53,70,166,Top 5 Funny,True,True,54,Human
656,"Ask yourself, are you better off now than you were four billion years ago?",36,74,163,Top 5 Funny,True,True,74,Human
656,I guarantee in twelve hours we'll see a completely different side of my opponent.,35,69,147,Top 5 Funny,False,True,81,Human
656,The poles show you’re in trouble.,34,62,140,Top 5 Funny,False,True,33,Human
656,"Wait, if you're here, then where are we?",33,84,156,Top 5 Funny,True,True,40,Human
656,North America's going to crush my face and I won't be able to do anything about it.,1,162,179,Top 5 Unfunny,False,True,83,Human
656,"And on the Seventh Day, we dug the Panama Canal...",1,156,187,Top 5 Unfunny,False,True,50,Human
656,As your point is...,5,155,178,Top 5 Unfunny,False,True,19,Human
656,"As you can see, my opponent choose to spend today at the beach",3,151,175,Top 5 Unfunny,False,False,62,Human
656,I know my position may position maybe somewhat unique here...,4,151,173,Top 5 Unfunny,False,True,61,Human
