contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
651,I usually don't say this to men.....How far apart are the contractions?,70,127,245,Top 5 Funny,True,True,71,Human
651,No need to panic: a reptile dysfunction is common for men of your age.,63,116,232,Top 5 Funny,False,True,70,Human
651,"Oh, a REPTILE dysfunction...",63,149,271,Top 5 Funny,False,True,28,Human
651,I'm afraid it's a reptile dysfunction.,63,142,246,Top 5 Funny,False,True,38,Human
651,What we have here is a reptile dysfuntion.,62,133,255,Top 5 Funny,False,True,42,Human
651,My husband was a snake oil salesman,4,252,281,Top 5 Unfunny,False,False,35,Human
651,"""Take two aspirin and go to bed.........with him""",2,252,278,Top 5 Unfunny,False,False,49,Human
651,Do you think I am underdressed?,6,247,279,Top 5 Unfunny,True,True,31,Human
651,It's just to help with the chaffing from the snake skin is hugging your curves.  You think you have problems?  You should have seen the lady with the alligator purse!,4,246,285,Top 5 Unfunny,True,True,166,Human
651,I prescribe you two snake hatchlings to grow up on your feet.,2,246,263,Top 5 Unfunny,False,True,61,Human
