contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
664,I just made a guy disappear for twenty years. Can you do that?,3688,1875,9456,Top 5 Funny,True,True,62,Human
664,When was the last time you saw either half of her.,3027,1929,8044,Top 5 Funny,False,True,50,Human
664,Put the jury back in the box and hand me the wand.,2916,1928,7795,Top 5 Funny,False,True,50,Human
664,I'm thinking of a number between 20 to life.,2759,1995,7865,Top 5 Funny,False,True,44,Human
664,Exhibit A had better reappear immediately.,2420,1528,6978,Top 5 Funny,False,True,42,Human
664,"Listen!  If  I thought I could make obstruction of justice just ""disappear"" I'd be president of the United States!",2070,2261,6023,Top 5 Unfunny,False,True,114,Human
664,That rabbit was evidence!,1887,2079,6682,Top 5 Unfunny,False,True,25,Human
664,"No, you may not have a volunteer from the audience",2258,2059,7302,Top 5 Unfunny,False,False,50,Human
664,Habeas corpus is one thing. Hocus pocus quite another.,1031,2013,4911,Top 5 Unfunny,False,True,54,Human
664,I'm thinking of a number between 20 to life.,2759,1995,7865,Top 5 Unfunny,False,True,44,Human
