contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
885,Oh my God! My butt is huge.,753,1858,3309,Top 5 Funny,False,True,27,Human
885,"My whole life flashed before my eyes. Monday, Tuesday, all of it.",516,1337,2511,Top 5 Funny,False,True,65,Human
885,I shouldn’t have warmed up.,460,1385,2596,Top 5 Funny,False,True,27,Human
885,Don't feel bad. In a few weeks it'll be like this never happened.,436,1396,2618,Top 5 Funny,False,True,65,Human
885,"Well, technically, I was out cold before the punch.",412,1412,2542,Top 5 Funny,False,True,51,Human
885,Oh my God! My butt is huge.,753,1858,3309,Top 5 Unfunny,False,True,27,Human
885,"Well, technically, I was out cold before the punch.",412,1412,2542,Top 5 Unfunny,False,True,51,Human
885,Just give me a moment to collect myself.,410,1406,2766,Top 5 Unfunny,False,True,40,Human
885,Don't feel bad. In a few weeks it'll be like this never happened.,436,1396,2618,Top 5 Unfunny,False,True,65,Human
885,I shouldn’t have warmed up.,460,1385,2596,Top 5 Unfunny,False,True,27,Human
