contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
858,You can claim them as out-of-pocket expenses.”,920,3121,5151,Top 5 Funny,False,False,46,Human
858,It just depends on what you're looking for -- unconditional adoration or soul-crushing disregard.,816,2408,4246,Top 5 Funny,False,True,97,Human
858,"Not only is it fashionable, it’s fur lined.",525,1934,3015,Top 5 Funny,False,True,43,Human
858,What you see is what you pet.,441,1680,2727,Top 5 Funny,False,True,29,Human
858,Click on ‘funny’ if you think the New Yorker should find a better way to select the best captions.,433,1369,2078,Top 5 Funny,False,True,98,Human
858,You can claim them as out-of-pocket expenses.”,920,3121,5151,Top 5 Unfunny,False,False,46,Human
858,It just depends on what you're looking for -- unconditional adoration or soul-crushing disregard.,816,2408,4246,Top 5 Unfunny,False,True,97,Human
858,"Not only is it fashionable, it’s fur lined.",525,1934,3015,Top 5 Unfunny,False,True,43,Human
858,What you see is what you pet.,441,1680,2727,Top 5 Unfunny,False,True,29,Human
858,Click on ‘funny’ if you think the New Yorker should find a better way to select the best captions.,433,1369,2078,Top 5 Unfunny,False,True,98,Human
