contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
808,"Yeah, Florida was just getting too weird for us.",1807,2211,5858,Top 5 Funny,False,True,48,Human
808,"The U.S, Supreme Court repealed the law of gravity because it wasn't mentioned in the Constitution so we jut took off with it,",1656,2078,5121,Top 5 Funny,False,False,126,Human
808,We cut our trip to Earth short - great scenery but no sign of intelligent life.,1579,2217,5501,Top 5 Funny,False,True,79,Human
808,We thought we'd try a Flying Object they could Identify.,1528,2140,5357,Top 5 Funny,False,True,56,Human
808,"No matter how far we go, your freaking parents always show up.",1476,1895,5002,Top 5 Funny,False,True,62,Human
808,It can probe six comfortably.,1207,2614,5618,Top 5 Unfunny,False,True,29,Human
808,Do you have any Grey Poupon?,1082,2402,4934,Top 5 Unfunny,True,True,28,Human
808,Take us to your dealer .,1190,2353,5370,Top 5 Unfunny,False,True,24,Human
808,We cut our trip to Earth short - great scenery but no sign of intelligent life.,1579,2217,5501,Top 5 Unfunny,False,True,79,Human
808,"Yeah, Florida was just getting too weird for us.",1807,2211,5858,Top 5 Unfunny,False,True,48,Human
