contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
862,I'm glad we got the progressive lenses.,1051,2564,4615,Top 5 Funny,False,True,39,Human
862,He’s still orange.,901,2251,4088,Top 5 Funny,False,True,18,Human
862,Funny.  He still looks orange.,747,2016,3573,Top 5 Funny,False,True,30,Human
862,We’re so polarized.,621,1824,3095,Top 5 Funny,False,True,19,Human
862,"If you watch “Gone With the Wind” with red glasses, the South wins.",605,1299,2379,Top 5 Funny,False,True,67,Human
862,I'm glad we got the progressive lenses.,1051,2564,4615,Top 5 Unfunny,False,True,39,Human
862,He’s still orange.,901,2251,4088,Top 5 Unfunny,False,True,18,Human
862,Funny.  He still looks orange.,747,2016,3573,Top 5 Unfunny,False,True,30,Human
862,We’re so polarized.,621,1824,3095,Top 5 Unfunny,False,True,19,Human
862,They're progressive lenses.,572,1647,3053,Top 5 Unfunny,False,True,27,Human
