contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
767,You seem really nice - most of the guys I date are clowns.,1419,1891,4798,Top 5 Funny,False,True,58,Human
767,My biggest fan was my late husband.,827,1277,3087,Top 5 Funny,False,True,35,Human
767,"Now, pull the tablecloth!",821,1400,3202,Top 5 Funny,False,True,25,Human
767,I think I got the waiter’s attention.,784,1536,3367,Top 5 Funny,False,True,37,Human
767,"Of course, I'm vaccinated.  Do you think I'm crazy?",647,1222,2691,Top 5 Funny,True,True,51,Human
767,You seem really nice - most of the guys I date are clowns.,1419,1891,4798,Top 5 Unfunny,False,True,58,Human
767,I think I got the waiter’s attention.,784,1536,3367,Top 5 Unfunny,False,True,37,Human
767,"Now, pull the tablecloth!",821,1400,3202,Top 5 Unfunny,False,True,25,Human
767,Okay on three yank on the table cloth.,647,1352,2976,Top 5 Unfunny,False,True,38,Human
767,My biggest fan was my late husband.,827,1277,3087,Top 5 Unfunny,False,True,35,Human
