contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
647,"Don’t bring a camera, you said.  Just enjoy the experience, you said.",65,177,311,Top 5 Funny,False,True,69,Human
647,"Oh, shit! What if your sister-in-law is also right about God?",57,165,298,Top 5 Funny,True,True,61,Human
647,"Unplug"" you said. ""Leave the phones in the car"" you said",56,170,301,Top 5 Funny,False,False,56,Human
647,Like it would have killed you to ask him for directions.,52,144,274,Top 5 Funny,False,True,56,Human
647,He says we're only allowed to take blurry photos.,52,174,297,Top 5 Funny,False,True,49,Human
647,He's an agent and he wants to make us rich and famous.,7,296,335,Top 5 Unfunny,False,True,54,Human
647,"So, Smallfoot does exist, and is well on his way up the (food) chain.",5,288,313,Top 5 Unfunny,False,True,69,Human
647,"There's nothing funny here, so please step back.",7,284,321,Top 5 Unfunny,False,True,48,Human
647,This is better than anything seen on the 'Finding Bigfoot' series. We really HAVE found him!,2,284,306,Top 5 Unfunny,False,True,92,Human
647,I think we are really really,4,283,308,Top 5 Unfunny,False,False,28,Human
