contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
649,The coroner ruled it a suicide but I'm pretty sure Bob was just on his way to the bathroom.,41,89,166,Top 5 Funny,False,True,91,Human
649,"I'll tell you one thing - if a train ever does stop here, I'm getting on.",37,74,147,Top 5 Funny,False,True,73,Human
649,"Oh, I didn't cost a thing, Mexico is paying for it.",35,95,165,Top 5 Funny,False,True,51,Human
649,His mother refuses to fly.,35,97,164,Top 5 Funny,False,True,26,Human
649,See this is something you might want to mention on your Airbnb.,35,110,181,Top 5 Funny,False,True,63,Human
649,"If person on left speak: ""Hey person on right! My husband has one-track mind!""
If person on right speak: ""Hey person on left! I see you have trained your dog!""",2,170,185,Top 5 Unfunny,False,False,159,Human
649,Told him a million times I spell it KC Jones not Casey!,2,165,194,Top 5 Unfunny,False,True,55,Human
649,"nto this marriage.""",0,165,183,Top 5 Unfunny,False,False,19,Human
649,The real estate lady said this was a shot above a shotgun shack. The money saved on doors is astounding.,0,165,178,Top 5 Unfunny,False,True,104,Human
649,The L Train is going to be coming through,3,164,190,Top 5 Unfunny,False,False,41,Human
