contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
831,I took a performance enhancer.,2171,4417,9468,Top 5 Funny,False,True,30,Human
831,At least this thing’s turned on.,2058,4490,9415,Top 5 Funny,False,True,32,Human
831,"... and lastly, to my  ever supportive, encouraging  and, I hope, forgiving wife who I forgot to mention at the award banquet earlier this evening.",1991,4000,8447,Top 5 Funny,False,True,147,Human
831,Well your profile did say you wanted a man that could perform in bed,1754,3797,8079,Top 5 Funny,False,False,68,Human
831,I need a volunteer from the audience.,1660,3598,7965,Top 5 Funny,False,True,37,Human
831,At least this thing’s turned on.,2058,4490,9415,Top 5 Unfunny,False,True,32,Human
831,I took a performance enhancer.,2171,4417,9468,Top 5 Unfunny,False,True,30,Human
831,Thanks for coming tonight.,1593,4049,8320,Top 5 Unfunny,False,True,26,Human
831,"... and lastly, to my  ever supportive, encouraging  and, I hope, forgiving wife who I forgot to mention at the award banquet earlier this evening.",1991,4000,8447,Top 5 Unfunny,False,True,147,Human
831,Well your profile did say you wanted a man that could perform in bed,1754,3797,8079,Top 5 Unfunny,False,False,68,Human
