contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
615,"I can hear the wife now: ""You caught it, you clean it.""",1636,2014,5569,Top 5 Funny,False,False,55,Human
615,"""I hate fishing in the Hamptons"".",1473,2130,5513,Top 5 Funny,False,True,33,Human
615,We must be at Pier 1.,1440,2243,5566,Top 5 Funny,False,True,21,Human
615,It's the Trump lure -- it works best with bottom feeders.,1394,2358,5158,Top 5 Funny,False,True,57,Human
615,I've finally caught something my wife will let me hang in the living room.,1378,1993,5358,Top 5 Funny,False,True,74,Human
615,It's the Trump lure -- it works best with bottom feeders.,1394,2358,5158,Top 5 Unfunny,False,True,57,Human
615,"First, I set the mood.",1221,2257,5024,Top 5 Unfunny,False,True,22,Human
615,We must be at Pier 1.,1440,2243,5566,Top 5 Unfunny,False,True,21,Human
615,"Finally, something my wife will let me mount in the living room.",1279,2171,5487,Top 5 Unfunny,False,True,64,Human
615,Too bad it's catch and release. My wife would love this.,1360,2146,5600,Top 5 Unfunny,False,True,56,Human
