contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
629,"In retrospect, I should have been more specific when I told the genie I wanted to be in a rock group and have women climbing all over me.",5118,4940,14525,Top 5 Funny,False,True,137,Human
629,"So it’s more than a flesh wound, but I’m still a head.",3545,6940,13309,Top 5 Funny,False,True,54,Human
629,What makes this worse is that there is a racket ball court on the other side,3087,4779,11511,Top 5 Funny,False,False,76,Human
629,Be sure to tell your friends you climbed the face of Everett.,2081,3851,9434,Top 5 Funny,False,True,61,Human
629,"For the record, I was opposed to the wall.",1514,3262,7047,Top 5 Funny,False,True,42,Human
629,"So it’s more than a flesh wound, but I’m still a head.",3545,6940,13309,Top 5 Unfunny,False,True,54,Human
629,"In retrospect, I should have been more specific when I told the genie I wanted to be in a rock group and have women climbing all over me.",5118,4940,14525,Top 5 Unfunny,False,True,137,Human
629,What makes this worse is that there is a racket ball court on the other side,3087,4779,11511,Top 5 Unfunny,False,False,76,Human
629,Be sure to tell your friends you climbed the face of Everett.,2081,3851,9434,Top 5 Unfunny,False,True,61,Human
629,"For the record, I was opposed to the wall.",1514,3262,7047,Top 5 Unfunny,False,True,42,Human
