contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
854,Marco.,756,2264,3704,Top 5 Funny,False,True,6,Human
854,"Yes, it's my first company picnic.  Why do you ask?",586,2030,3426,Top 5 Funny,True,True,51,Human
854,I recommend full coverage.,470,1823,3280,Top 5 Funny,False,True,26,Human
854,"Caption contest finalists— Paul Nesja and Beth Lawler, have their own podcast; whereon, they inform their loyal listeners of their weekly entries; as well as point out to them, the awfulness of the two captions that they ultimately compete against.",394,1162,1619,Top 5 Funny,False,True,248,Human
854,"Are you very satisfied, somewhat satisfied, or not at all satisfied with your pool experience?",390,860,1854,Top 5 Funny,True,True,94,Human
854,Marco.,756,2264,3704,Top 5 Unfunny,False,True,6,Human
854,"Yes, it's my first company picnic.  Why do you ask?",586,2030,3426,Top 5 Unfunny,True,True,51,Human
854,I recommend full coverage.,470,1823,3280,Top 5 Unfunny,False,True,26,Human
854,I found a hotspot.,389,1395,2583,Top 5 Unfunny,False,True,18,Human
854,I’m working on my key stroke.,386,1383,2590,Top 5 Unfunny,False,True,29,Human
