contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
662,Did you see the rock he gave her.,5076,2949,13275,Top 5 Funny,False,True,33,Human
662,She's lucky. All the men I date are gatherers.,4012,2864,12081,Top 5 Funny,False,True,46,Human
662,They met at the opera,3939,2880,12204,Top 5 Funny,False,False,21,Human
662,Now I know why she calls him Hun.,3463,3175,11042,Top 5 Funny,False,True,33,Human
662,I hear that they met on a Viking cruise.,3196,3592,10692,Top 5 Funny,False,True,40,Human
662,They're registered at Blood Bath and Beyond.,2531,3616,9095,Top 5 Unfunny,False,True,44,Human
662,I hear that they met on a Viking cruise.,3196,3592,10692,Top 5 Unfunny,False,True,40,Human
662,They met clubbing.,2773,3591,10285,Top 5 Unfunny,False,True,18,Human
662,...of course he 'takes' that woman. He's a viking. That's what they do.,2454,3574,9574,Top 5 Unfunny,False,True,71,Human
662,Let's hope tonight's the annual bath.,1529,3523,7477,Top 5 Unfunny,False,True,37,Human
