contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
794,It’s worse than an invasion. It’s an audit.,1326,2038,5090,Top 5 Funny,False,True,43,Human
794,Oh no. Legal aliens.,941,1657,3672,Top 5 Funny,False,True,20,Human
794,"Oh, I thought Robert said he was practicing Martial law.",785,1303,3051,Top 5 Funny,False,True,56,Human
794,Oh no! They’re returning him.,762,1650,3581,Top 5 Funny,False,True,29,Human
794,Those must be the legal aliens.,751,1386,3167,Top 5 Funny,False,True,31,Human
794,It’s worse than an invasion. It’s an audit.,1326,2038,5090,Top 5 Unfunny,False,True,43,Human
794,Oh no. Legal aliens.,941,1657,3672,Top 5 Unfunny,False,True,20,Human
794,Oh no! They’re returning him.,762,1650,3581,Top 5 Unfunny,False,True,29,Human
794,"Stop quibbling, Stan.  We finally got grandkids.",743,1587,3056,Top 5 Unfunny,False,True,48,Human
794,Those must be the legal aliens.,751,1386,3167,Top 5 Unfunny,False,True,31,Human
