contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
666,You should see the couch they have at the urologist's office.,3324,2304,9153,Top 5 Funny,False,True,61,Human
666,The last place I saw a couch like this also charged by the hour,2472,2045,7487,Top 5 Funny,False,False,63,Human
666,Shouldn’t you be sitting in an ear?,1930,2651,6894,Top 5 Funny,True,True,35,Human
666,What do uou mean MY oral fixation?,1667,1517,5343,Top 5 Funny,True,True,34,Human
666,So this is the famous Freudian's lip.,1473,2151,5501,Top 5 Funny,False,True,37,Human
666,I'm just glad I don't have an anal fixation.,1279,2705,5786,Top 5 Unfunny,False,True,44,Human
666,Shouldn’t you be sitting in an ear?,1930,2651,6894,Top 5 Unfunny,True,True,35,Human
666,"No, Doc, I said ""tulips"" would make your office more inviting",1380,2375,5871,Top 5 Unfunny,False,False,61,Human
666,I feel as if you are only giving me lip service.,878,2333,4906,Top 5 Unfunny,False,True,48,Human
666,You should see the couch they have at the urologist's office.,3324,2304,9153,Top 5 Unfunny,False,True,61,Human
