contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
785,This used to be an upright establishment.,468,975,2099,Top 5 Funny,False,True,41,Human
785,"Come out with your hands up, wrists straight, fingers gently curved!",461,793,1670,Top 5 Funny,False,True,68,Human
785,"When Snake told me that he sold his horse for a grand, I figured...",271,634,1261,Top 5 Funny,False,True,67,Human
785,He's got until sundown to get out of tune.,264,526,1055,Top 5 Funny,False,True,42,Human
785,Looks like treble at the OK Chorale.,250,599,1217,Top 5 Funny,False,True,36,Human
785,This used to be an upright establishment.,468,975,2099,Top 5 Unfunny,False,True,41,Human
785,"Come out with your hands up, wrists straight, fingers gently curved!",461,793,1670,Top 5 Unfunny,False,True,68,Human
785,"When Snake told me that he sold his horse for a grand, I figured...",271,634,1261,Top 5 Unfunny,False,True,67,Human
785,Looks like treble at the OK Chorale.,250,599,1217,Top 5 Unfunny,False,True,36,Human
785,Sheriff ain’t gonna like the sound of this.,222,565,1177,Top 5 Unfunny,False,True,43,Human
