contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
828,"If they're looking for intelligent life, why would they come to a golf course?",985,1743,3799,Top 5 Funny,True,True,78,Human
828,"Ok, just figured out why those foursomes in front of us disappeared.",747,1619,3566,Top 5 Funny,False,True,68,Human
828,"All they said was, ""Take us to your Masters.""",688,1560,3299,Top 5 Funny,False,False,45,Human
828,They want to know if we lost a ball on the Moon in 1971?,675,1061,2535,Top 5 Funny,True,True,56,Human
828,They're looking for the miniature golf course.,651,1697,3436,Top 5 Funny,False,True,46,Human
828,A close encounter of the back nine.,645,1865,3510,Top 5 Unfunny,False,True,35,Human
828,"If they're looking for intelligent life, why would they come to a golf course?",985,1743,3799,Top 5 Unfunny,True,True,78,Human
828,They're looking for the miniature golf course.,651,1697,3436,Top 5 Unfunny,False,True,46,Human
828,"Okay, Mr. I-Know-All-the-Rules, here's one for you.",608,1688,3410,Top 5 Unfunny,False,True,51,Human
828,Their research shows this is the best place to find the US president.,602,1646,3256,Top 5 Unfunny,False,True,69,Human
