contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
639,Earl of Cowlick. And you are?,47,131,236,Top 5 Funny,True,True,29,Human
639,I'm supposed to call my doctor if it lasts more than 4 hours.,47,139,239,Top 5 Funny,False,True,61,Human
639,"So, you're in a tower with no doors; I have a beanstalk growing out of my head. We both lied on our profiles. You wanna go out or not?",45,145,252,Top 5 Funny,True,True,134,Human
639,The guy took my cow and said to plant the magic beans -- but I had't eaten all day.,43,159,250,Top 5 Funny,False,True,83,Human
639,"Ok, fine. Maybe it’s not as thick as I described but your profile wasn’t exactly clear on your living situation either.",40,153,248,Top 5 Funny,False,True,119,Human
639,"Rapunzal, you got any Brillcream?",9,249,288,Top 5 Unfunny,True,True,33,Human
639,I can help you with the dandruff problem.,5,242,276,Top 5 Unfunny,False,True,41,Human
639,I  heard you don't use leeches.,5,242,266,Top 5 Unfunny,False,True,31,Human
639,"come up ! you little girl, with the help of your long hair",2,242,259,Top 5 Unfunny,False,False,58,Human
639,Any care hints you can give me?,3,237,269,Top 5 Unfunny,True,True,31,Human
