contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
637,Your wife said for me to tell you that you're doing it wrong.,42,144,228,Top 5 Funny,False,True,61,Human
637,Thanks for helping to rake America great again.,40,162,239,Top 5 Funny,False,True,47,Human
637,"Every move you make, 
Every leaf you rake,
I'll be watching you.",36,127,215,Top 5 Funny,False,True,64,Human
637,"And in this exhibit we have the “leaves raker”, simulating what people did before the discovery of simply blowing them into other people’s yards.",35,135,215,Top 5 Funny,False,True,145,Human
637,"Over here on the VIP lawn, artisanal groundskeepers collect each fallen leaf by hand in a non-destructive, fully reversible, and ecologically enlightnened process that ensures maximum smugness.",35,151,226,Top 5 Funny,False,True,193,Human
637,This raken sucks!,2,248,267,Top 5 Unfunny,False,True,17,Human
637,Wouldn't a lawn mower work better?,3,236,256,Top 5 Unfunny,True,True,34,Human
637,Milkshakes any good here?,3,235,250,Top 5 Unfunny,True,True,25,Human
637,"Rake City, bitch. Rake, Rake City, bitch.",2,233,248,Top 5 Unfunny,False,True,41,Human
637,the Leaf Carpet,1,230,249,Top 5 Unfunny,False,False,15,Human
