contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
644,My next selection sounds just like the last one.,57,177,300,Top 5 Funny,False,True,48,Human
644,"And now, my musical interpretation of the Trump presidency...",52,192,295,Top 5 Funny,False,True,61,Human
644,This next song is pretty much the same as the last one.,45,169,279,Top 5 Funny,False,True,55,Human
644,My next piece may sound a little bit like the last one.,44,206,325,Top 5 Funny,False,True,55,Human
644,This next piece was written by my cat.,43,194,293,Top 5 Funny,False,True,38,Human
644,"""Every time I  try to play 1 key I play 6 other keys""",2,302,334,Top 5 Unfunny,False,False,53,Human
644,Rocky still has a punchers chance of knocking out Liszt's Campanella,2,297,324,Top 5 Unfunny,False,False,68,Human
644,A punchers chance my a#%!,3,295,321,Top 5 Unfunny,False,True,25,Human
644,I like to feel the beat through the piano.,2,291,329,Top 5 Unfunny,False,True,42,Human
644,They call me the Gloved Geek.,1,291,324,Top 5 Unfunny,False,True,29,Human
