contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
570,You might want to rethink your ringtone,529,589,1839,Top 5 Funny,False,False,39,Human
570,You shouldn't have opened that can of worms.,519,573,1718,Top 5 Funny,False,True,44,Human
570,I didn't know they still made Cracker Jacks.,454,1053,1730,Top 5 Funny,False,True,44,Human
570,"It could be worse, squirrels would be after your nuts.",418,558,1402,Top 5 Funny,False,True,54,Human
570,"Normally, one in the hand is sufficient.",402,525,1524,Top 5 Funny,False,True,40,Human
570,I didn't know they still made Cracker Jacks.,454,1053,1730,Top 5 Unfunny,False,True,44,Human
570,Maybe because they took down that Confederate statue.,309,678,1501,Top 5 Unfunny,False,True,53,Human
570,My favorite? Rear Window. You?,299,626,1367,Top 5 Unfunny,True,True,30,Human
570,The seeded bagel may not have been your best choice.,167,595,1172,Top 5 Unfunny,False,True,52,Human
570,You might want to rethink your ringtone,529,589,1839,Top 5 Unfunny,False,False,39,Human
