contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
813,"Sign the treaty, I’m out of quarters.",718,1313,3111,Top 5 Funny,False,True,37,Human
813,I will give you no quarter.,669,1497,3180,Top 5 Funny,False,True,27,Human
813,Let's go. Mommy doesn't have enough quarters to invade Russia.,620,1401,3013,Top 5 Funny,False,True,62,Human
813,"You have a choice. Stay here and face the  harsh Russian winter with your entire army stranded and in disarray, or come home for lunch.",606,1106,2612,Top 5 Funny,False,True,135,Human
813,"Let’s go before you fall off 
and break a Bonaparte",593,1472,2899,Top 5 Funny,False,False,51,Human
813,I will give you no quarter.,669,1497,3180,Top 5 Unfunny,False,True,27,Human
813,"Let’s go before you fall off 
and break a Bonaparte",593,1472,2899,Top 5 Unfunny,False,False,51,Human
813,Now now don’t get short with me,485,1455,2788,Top 5 Unfunny,False,False,31,Human
813,"OK, one more ... but I'm not paying for a land war in Asia.",457,1438,2747,Top 5 Unfunny,False,True,59,Human
813,Get off before you develop a complex.,503,1434,2860,Top 5 Unfunny,False,True,37,Human
