contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
679,"Supplicants, sir. You want to surround yourself with supplicants.",4677,2972,11439,Top 5 Funny,False,True,65,Human
679,"Sorry Sire, I thought you said Game of Thorns.",2477,3302,9549,Top 5 Funny,False,True,46,Human
679,"Oh, you said assemble the caucus...",2184,2532,8109,Top 5 Funny,False,True,35,Human
679,"Sir, I think you've made your point about being surrounded by 'tiny pricks'",2017,2812,7203,Top 5 Funny,False,False,75,Human
679,"If they were seeking peace, they would have sent olive branches.",1995,3131,8620,Top 5 Funny,False,True,64,Human
679,I know another leader surrounded by pricks.,1555,3551,7075,Top 5 Unfunny,False,True,43,Human
679,"Sorry Sire, I thought you said Game of Thorns.",2477,3302,9549,Top 5 Unfunny,False,True,46,Human
679,"I'm sorry, Sire, but after the War of the Roses, this is all they had left.",1783,3233,7927,Top 5 Unfunny,False,True,75,Human
679,"If they were seeking peace, they would have sent olive branches.",1995,3131,8620,Top 5 Unfunny,False,True,64,Human
679,"It appears that the peasants’ offerings from the bounty of the harvest come with a tinge of sarcasm this year, sire.",1882,2984,7922,Top 5 Unfunny,False,True,116,Human
