contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
791,I’m pretty sure I wasn’t their first choice.,1092,1288,3671,Top 5 Funny,False,True,44,Human
791,The bathroom is still outside.,1008,1660,4096,Top 5 Funny,False,True,30,Human
791,Look at what I'm able to afford just by leaving California!,976,1617,3902,Top 5 Funny,False,True,59,Human
791,I'm a very good boy.,971,2155,4428,Top 5 Funny,False,True,20,Human
791,They’ll eventually figure out I’m full grown.,952,1393,3668,Top 5 Funny,False,True,45,Human
791,I'm a very good boy.,971,2155,4428,Top 5 Unfunny,False,True,20,Human
791,The bathroom is still outside.,1008,1660,4096,Top 5 Unfunny,False,True,30,Human
791,It intimidates the mailman.,655,1625,3629,Top 5 Unfunny,False,True,27,Human
791,I wanted something with a big-dog feel without the fat-cat vibe.,714,1622,3564,Top 5 Unfunny,False,True,64,Human
791,Look at what I'm able to afford just by leaving California!,976,1617,3902,Top 5 Unfunny,False,True,59,Human
