contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
661,I am pleased to announce that Dopey will be leaving us to pursue a career as White House Chief of Staff.,5972,3760,14348,Top 5 Funny,False,True,104,Human
661,"To be honest, finding out that you're all gay is a bit of a relief.",3618,3524,11684,Top 5 Funny,False,True,67,Human
661,"Remember guys , when the prince comes you’re just my sisters kids.",3433,3511,11738,Top 5 Funny,False,True,66,Human
661,"Grouchy, you'll be Press Secretary, Dopey you'll be Attorney General...",2736,3477,9195,Top 5 Funny,False,True,71,Human
661,Don't tell me.  Let me guess. Creepy is behind me.,2251,3239,8913,Top 5 Funny,False,True,50,Human
661,I am pleased to announce that Dopey will be leaving us to pursue a career as White House Chief of Staff.,5972,3760,14348,Top 5 Unfunny,False,True,104,Human
661,"""Really? All of you are running for the Democratic presidential nomination?",1047,3724,6830,Top 5 Unfunny,True,True,75,Human
661,"We’ve hired a lobbyist to represent our interests in Washington, D.C. His name?  Sleazy.",1408,3654,7217,Top 5 Unfunny,True,True,88,Human
661,"So, which one of you is ‘Wealthy’?",2230,3575,8757,Top 5 Unfunny,True,True,34,Human
661,"To be honest, finding out that you're all gay is a bit of a relief.",3618,3524,11684,Top 5 Unfunny,False,True,67,Human
