contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
876,It’s the camembert. The Cheez Whiz group is cranking out stick figures.”,1199,2779,5024,Top 5 Funny,False,False,72,Human
876,I didn't even know he was Catholic.,778,2070,3753,Top 5 Funny,False,True,35,Human
876,This will be worth a fortune after he's incinerated.,767,2000,3161,Top 5 Funny,False,True,52,Human
876,I told you he was a church mouse.,499,1465,2901,Top 5 Funny,False,True,33,Human
876,I'm pretty sure this one is a church mouse.,488,1346,2666,Top 5 Funny,False,True,43,Human
876,It’s the camembert. The Cheez Whiz group is cranking out stick figures.”,1199,2779,5024,Top 5 Unfunny,False,False,72,Human
876,I didn't even know he was Catholic.,778,2070,3753,Top 5 Unfunny,False,True,35,Human
876,This will be worth a fortune after he's incinerated.,767,2000,3161,Top 5 Unfunny,False,True,52,Human
876,I told you he was a church mouse.,499,1465,2901,Top 5 Unfunny,False,True,33,Human
876,Yet he couldn't get into Yale.,478,1381,2177,Top 5 Unfunny,False,True,30,Human
