contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
768,Funny how he never rescues you when you're winning.,1245,2001,5021,Top 5 Funny,False,True,51,Human
768,"He may be here to protect, but I'm here to serve!",1110,1738,4131,Top 5 Funny,False,True,49,Human
768,I liked him better when he was a frog.,956,1532,3822,Top 5 Funny,False,True,38,Human
768,"Serve, quick, before this moron rescues me again!",916,1748,3862,Top 5 Funny,False,True,49,Human
768,Just introduce me as an old college flame,894,1434,3524,Top 5 Funny,False,False,41,Human
768,Funny how he never rescues you when you're winning.,1245,2001,5021,Top 5 Unfunny,False,True,51,Human
768,"Serve, quick, before this moron rescues me again!",916,1748,3862,Top 5 Unfunny,False,True,49,Human
768,"He may be here to protect, but I'm here to serve!",1110,1738,4131,Top 5 Unfunny,False,True,49,Human
768,"If you win, you get a husband.  If I win, I get lunch.",816,1552,3649,Top 5 Unfunny,False,True,54,Human
768,I liked him better when he was a frog.,956,1532,3822,Top 5 Unfunny,False,True,38,Human
