contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
638,I wear the pants but my wife controls them.,42,92,162,Top 5 Funny,False,True,43,Human
638,My wife forgave me for the affair.  With conditions.,34,117,187,Top 5 Funny,False,True,52,Human
638,"I wear the pants, but my wife has the remote.",31,86,155,Top 5 Funny,False,True,45,Human
638,"I'm Adam, your Lift driver.",31,105,164,Top 5 Funny,False,True,27,Human
638,Seriously? You've never tried a pair of hoveralls?,30,96,163,Top 5 Funny,True,True,50,Human
638,"- This new belts can make you fly.
- But I am ok with the old one I wear, you sold it to me two day ago.
- Well, it fits you (thinking to himself... I had them for years,thank god people like this guy exist)",2,182,194,Top 5 Unfunny,False,False,207,Human
638,I just had to get a pair like yours.,6,178,198,Top 5 Unfunny,False,True,36,Human
638,They’re made by Jack LaLanne”,6,177,198,Top 5 Unfunny,False,False,29,Human
638,Support my patreon,6,173,191,Top 5 Unfunny,False,False,18,Human
638,My startup will change the future,2,171,193,Top 5 Unfunny,False,False,33,Human
