contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
765,It was then that Marcus realized that his message in a bottle requesting beer and ice may have contained a single yet crucial typo.,806,996,2499,Top 5 Funny,False,True,131,Human
765,Damn.  I literally said I'd deny climate change until it comes and bites me in the ass.,797,1308,2965,Top 5 Funny,False,True,87,Human
765,I wished for an ice cold BEER.,786,1606,3508,Top 5 Funny,False,True,30,Human
765,What a coincidence.  I'm bipolar!,748,1431,3118,Top 5 Funny,False,True,33,Human
765,That’s nothing… This used to be Florida.,725,1560,3431,Top 5 Funny,False,True,40,Human
765,I wished for an ice cold BEER.,786,1606,3508,Top 5 Unfunny,False,True,30,Human
765,That’s nothing… This used to be Florida.,725,1560,3431,Top 5 Unfunny,False,True,40,Human
765,Fabulous. You brought ice”,666,1514,3400,Top 5 Unfunny,False,False,26,Human
765,What a coincidence.  I'm bipolar!,748,1431,3118,Top 5 Unfunny,False,True,33,Human
765,I'm afraid that this IS the South Pole.,574,1363,2941,Top 5 Unfunny,False,True,39,Human
