contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
734,This your last chance to come clean.,3557,2143,10324,Top 5 Funny,False,True,36,Human
734,Boss is makin' us work from home now.,3343,3212,10388,Top 5 Funny,False,True,37,Human
734,"Stop fighting it kid, everyone eventually sings in the shower.",2986,2911,9710,Top 5 Funny,False,True,62,Human
734,I’m gonna ask you one more time; then I’m gonna flush the toilet.,2859,3198,9156,Top 5 Funny,False,True,65,Human
734,Why didn’t you go BEFORE I tied you up?,1729,2788,7273,Top 5 Funny,True,True,39,Human
734,People don't realize how hard it is to Work From Home in my profession.,1641,3485,7983,Top 5 Unfunny,False,True,71,Human
734,Boss is makin' us work from home now.,3343,3212,10388,Top 5 Unfunny,False,True,37,Human
734,I’m gonna ask you one more time; then I’m gonna flush the toilet.,2859,3198,9156,Top 5 Unfunny,False,True,65,Human
734,"Stop fighting it kid, everyone eventually sings in the shower.",2986,2911,9710,Top 5 Unfunny,False,True,62,Human
734,Why didn’t you go BEFORE I tied you up?,1729,2788,7273,Top 5 Unfunny,True,True,39,Human
