contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
752,Just keep walking and act illiterate.,3129,3516,10228,Top 5 Funny,False,True,37,Human
752,"Be careful, the one behind us is unabridged.",3120,3225,10013,Top 5 Funny,False,True,44,Human
752,Just play it cool and whatever you do don’t say the movie was better .,2993,3457,10191,Top 5 Funny,False,True,70,Human
752,Don't give them anything. It only encourages sequels.,2912,2976,9157,Top 5 Funny,False,True,53,Human
752,we're literally surrounded,2783,2999,8493,Top 5 Funny,False,False,26,Human
752,"Uh-oh, it’s a novel virus.",2669,3741,9648,Top 5 Unfunny,False,True,26,Human
752,I wish they'd stop calling us 'spineless.',2269,3616,9147,Top 5 Unfunny,False,False,42,Human
752,They all appear to be runaway bestsellers.,2711,3533,9933,Top 5 Unfunny,False,True,42,Human
752,Just keep walking and act illiterate.,3129,3516,10228,Top 5 Unfunny,False,True,37,Human
752,Just play it cool and whatever you do don’t say the movie was better .,2993,3457,10191,Top 5 Unfunny,False,True,70,Human
