contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
848,Look! The first Robinsons of Spring.,401,963,1913,Top 5 Funny,False,True,36,Human
848,That explains the mess on the windshield.,334,1132,2007,Top 5 Funny,False,True,41,Human
848,"Is it me, or do you think they should have pulled the parachute chord by this point?",327,980,1794,Top 5 Funny,True,True,84,Human
848,"Well,I’m glad it’s not pigs this time. That was creepy!",317,1130,1944,Top 5 Funny,False,True,55,Human
848,It seems like the Gordons are enjoying retirement a lot more than we are.,312,1096,1998,Top 5 Funny,False,True,73,Human
848,When they start to circle hide the dog,294,1206,2027,Top 5 Unfunny,False,False,38,Human
848,We’re going to need a bigger bird feeder.,280,1204,2077,Top 5 Unfunny,False,True,41,Human
848,I wouldn't fly Southwest anymore either.,269,1192,1981,Top 5 Unfunny,False,True,40,Human
848,We're planting the wrong pot.,273,1146,1911,Top 5 Unfunny,False,True,29,Human
848,"Those are the new neighbors, Robin and Jay.",299,1136,1953,Top 5 Unfunny,False,True,43,Human
