contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
585,"you have three wishes, as long as they're light, medium and dark..",981,1337,3950,Top 5 Funny,False,True,66,Human
585,"OK, your crumb tray is cleaned and the coffee is brewing. You have one left.",966,1154,3714,Top 5 Funny,False,True,76,Human
585,It was the only way I could get into the country.,883,1134,3061,Top 5 Funny,False,True,49,Human
585,"I went ahead and fixed the bagel setting, too. So with parts and labor, that actually comes out to two wishes.",856,947,3231,Top 5 Funny,False,True,110,Human
585,"Rub all you like, kid. All you're gonna get is toast.",722,1410,3514,Top 5 Funny,False,True,53,Human
585,"Rub all you like, kid. All you're gonna get is toast.",722,1410,3514,Top 5 Unfunny,False,True,53,Human
585,"you have three wishes, as long as they're light, medium and dark..",981,1337,3950,Top 5 Unfunny,False,True,66,Human
585,"Make a different wish, your bagel is really stuck.",515,1178,2652,Top 5 Unfunny,False,True,50,Human
585,"OK, your crumb tray is cleaned and the coffee is brewing. You have one left.",966,1154,3714,Top 5 Unfunny,False,True,76,Human
585,It was the only way I could get into the country.,883,1134,3061,Top 5 Unfunny,False,True,49,Human
