contest,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
673,"My conditioner said it would give me extra body, but I didn't expect it to be yours.",1.8877726047537369,0.0082477714439348,8162,2775,3528,1859,False,True,84
673,Ok you can go down one more time but then you have to save me,1.862919661053309,0.0081316949472287,9323,3600,3401,2322,False,False,61
673,I 'm gonna wash that man right out of my hair.,1.8605223094039112,0.0083431758105499,8539,3216,3298,2025,False,True,46
673,"If you can get up here, I'm hoping you'll take a look at the shower drain.",1.82816986549796,0.0096202537461312,6617,2692,2370,1555,False,True,74
673,"It was a bob cut when you said, ‘I’ll be right back!’",1.822307039864292,0.0118891522792643,4716,2065,1424,1227,False,False,53
673,"What part of ""Get out of my hair"" don't you understand?",1.8208916198195844,0.008852694436518,7649,3100,2819,1730,True,True,55
673,"If I had wanted you to come up, I would have braided my hair.",1.818181818181818,0.0085943390918939,7733,3039,3061,1633,False,True,61
673,"I admit it’s no beanstalk, but then again, you’re no Jack.",1.816593886462882,0.0092755195663513,7099,2938,2525,1636,False,True,58
673,"For god's sake Dave, you're 35, just use the stairs.""",1.8081876724931003,0.0095674695928659,6522,2692,2389,1441,False,False,53
673,Gonna wash that man right outta my hair!,1.7792223141472638,0.0083087789750613,8461,3611,3107,1743,False,True,40
673,It only grows each time Trump tells a lie.,1.7635970333745363,0.0101378646088116,6472,3098,1806,1568,False,True,42
673,Another suitor fails his tress test.,1.7620602642125576,0.0093574348030643,6737,2979,2382,1376,False,True,36
673,"Just let your hair down"", you said. Now, deal with it",1.7164326188716432,0.0115481208770762,4059,1837,1536,686,False,False,53
673,Well you don't look like your profile picture either.,1.709989539748954,0.0123711088928149,3824,1834,1265,725,False,True,53
673,Wait till you see my armpits...,1.6835198764955617,0.015927889137032,2591,1391,629,571,False,True,31
673,A one knight strand.,1.6512968299711817,0.0113881462186845,4511,2380,1324,807,False,True,20
673,"Wrong tower. I’m Rogainezel, not Rapunzel.",1.6467715680954964,0.0124757309560611,3686,1938,1112,636,False,True,42
673,"A braid’s easier for YOU, maybe.",1.6467005076142132,0.01026491396829,4925,2455,1755,715,False,True,32
673,I'd get out of there before the humidity picks up.,1.6335144170497284,0.0149163734781016,2393,1236,798,359,False,True,50
673,I’ve been using Head and Shoulders and Knees and Toes.,1.6330383480825958,0.0183586187337161,1695,909,499,287,False,True,54
673,This is where we part.,1.6240601503759398,0.0120711459235662,3591,1868,1205,518,False,True,22
673,Feel about for Sir Harold ... and the pizza guy.,1.616917047681254,0.0132746758254018,3062,1637,961,464,False,True,48
673,I should never have gotten tangled up with you!,1.6091278807049254,0.0150101121479612,2213,1153,772,288,False,True,47
673,"I'm sorry, but you'll have to come back tomorrow. I'm having a really bad hair day.",1.604687154543445,0.0105005511231136,4523,2375,1561,587,False,True,83
673,If you were on time it wouldn't be this long,1.603211009174312,0.0108067792678243,4360,2318,1454,588,False,False,44
673,Let's forget your fairytale fantasy. Use the stairs around back.,1.571467244179751,0.0114632443893958,3694,2027,1223,444,False,True,64
673,"My father asked a genie to grant me many, many heirs. My father has dyslexia.",1.5527777777777778,0.0171909937804079,1800,1061,483,256,False,True,77
673,Any chance you brought a scrunchie?,1.5520523497917906,0.0167221190840584,1681,940,554,187,True,True,35
673,"Oh, you meant metaphorically?",1.5487748497457234,0.0148669211951069,2163,1225,689,249,True,True,29
673,This tower is protected by locks.,1.5453271028037383,0.0150775339277075,2140,1228,657,255,False,True,33
673,"Sorry, too much conditioner.",1.542336217552534,0.0121807010178628,3236,1856,1005,375,False,True,28
673,It takes two to tangle.,1.5415851272015657,0.0156246963982053,2044,1193,595,256,False,True,23
673,Maybe I'm using too much conditioner.,1.540006084575601,0.0118334807739138,3287,1860,1079,348,False,True,37
673,"Ok, it's down.  Now what?",1.5379565038982357,0.0137461002751193,2437,1384,795,258,True,True,25
673,"If you find another man in there, I want you to know that you were my first choice.",1.5349716446124764,0.0171095043248642,1587,909,507,171,False,True,83
673,Pretend you're a salmon.,1.5306569343065692,0.0193082341063059,1370,822,369,179,False,True,24
673,Do you want me to send down your pants?,1.5258889582033688,0.0177125908477622,1603,963,437,203,True,True,39
673,"Would you prefer my sister, Alopecia?",1.525065963060686,0.0186638814563597,1516,931,374,211,True,True,37
673,Sixty years of careful grooming and all I get is the village idiot.,1.516641828117238,0.0154971525343648,2013,1208,570,235,False,True,67
673,"You can't tell it's a weave, can you?",1.503690036900369,0.0288167252295095,542,323,165,54,True,True,37
673,"Wrong tower, dude. I'm Bropunzel.",1.5028184892897407,0.0169671801984349,1774,1113,430,231,False,True,33
673,Too hard? I'll have you know the jester gets up here every night.,1.5003756574004508,0.0190548761774012,1331,820,356,155,True,True,65
673,"Great, I've always wanted a Bob.",1.4989761092150171,0.0181720310415403,1465,905,389,171,False,True,32
673,Beans? You traded a ladder for magic beans?,1.4985096870342771,0.0189682925827514,1342,829,357,156,True,True,43
673,Wait until he sees my chastity belt.,1.4979568009340338,0.0170471240397286,1713,1072,429,212,False,True,36
