contest,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
785,"Come out with your hands up, wrists straight, fingers gently curved!",1.8011976047904192,0.0206453085827744,1670,793,416,461,False,True,68
785,"Horse rustling is one thing, but this is grand theft.",1.7788018433179724,0.0330478427263973,651,319,157,175,False,True,53
785,Dang. The one day I forget my sheet music.,1.7777777777777777,0.0337526673544424,684,359,118,207,False,True,42
785,This used to be an upright establishment.,1.7584564078132443,0.0173167501716124,2099,975,656,468,False,True,41
785,He's got until sundown to get out of tune.,1.751658767772512,0.0255330607251244,1055,526,265,264,False,True,42
785,Looks like treble at the OK Chorale.,1.7132292522596548,0.022495972399907,1217,599,368,250,False,True,36
785,"When Snake told me that he sold his horse for a grand, I figured...",1.712133227597145,0.0224460039718699,1261,634,356,271,False,True,67
785,Sheriff ain’t gonna like the sound of this.,1.7085811384876806,0.0222792297314972,1177,565,390,222,False,True,43
785,"""Looks like someone's back to settle a score.""",1.7073170731707317,0.0230786524509757,1066,504,370,192,False,False,46
785,Looks like someone’s in town to settle a score.,1.7035040431266846,0.0228490857344606,1113,537,369,207,False,True,47
785,I have a feeling this is going to end on a bad note.,1.6998031496062993,0.0229559838194085,1016,470,381,165,False,True,52
785,Looks like somebody's fixin' to settle a score.,1.6985294117647058,0.0247476180153655,952,464,311,177,False,True,47
785,Guess he was serious when he challenged me to a duet.,1.6928799149840594,0.0252565531336217,941,471,288,182,False,True,53
785,Must be one of the boys from the OK Chorale.,1.6895119418483904,0.0251969843338706,963,490,282,191,False,True,44
785,Looks like those boys from Baroque Bach Mountain are back in town.,1.6836363636363636,0.0281954336990674,825,442,202,181,False,True,66
785,"Oh no, the lone arranger’s in town.",1.682297772567409,0.0271295806372554,853,446,232,175,False,True,35
785,His mother thinks he's practicing.,1.6741573033707866,0.0281547316474198,801,427,208,166,False,True,34
785,Someone is about to get played.,1.6666666666666667,0.0285061325749259,768,410,204,154,False,True,31
785,I think he might be lookin' for the OK Chorale.,1.6613372093023255,0.0297415170866072,688,365,191,132,False,True,47
785,Looks like someone is here to settle a score.,1.657393850658858,0.029516823680732,683,360,197,126,False,True,45
785,Looks like we got a score to settle.,1.656832298136646,0.0294506933516233,644,328,209,107,False,True,36
785,Looks like someone is about to be challenged to a duet.,1.6540880503144657,0.0302640033235081,636,333,190,113,False,True,55
785,Must’ve come into money. Just last week he was riding an upright.,1.6524300441826214,0.0291050137458194,679,354,207,118,False,True,65
785,It must belong to “The Lone Arranger!”,1.6509598603839442,0.0321222769179635,573,304,165,104,False,False,38
