contest,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
775,Can’t believe we’re opening for Genesis.,1.8855978260869568,0.0136182226200729,3680,1490,1121,1069,False,True,40
775,I wish we had done the sex and drugs first.,1.8839285714285712,0.0119148038153071,4704,1875,1500,1329,False,True,43
775,They'll never know what we used our tiny arms for.,1.8732849071832125,0.0133490284709432,3717,1496,1196,1025,False,True,50
775,Is this the day the music died?,1.8643243243243244,0.0130809803586284,3700,1456,1290,954,True,True,31
775,An ironic end to our meteoric rise.,1.8577004968062456,0.0150160278105607,2818,1124,971,723,False,True,35
775,It looks like we're the closing act.,1.85305889079474,0.0129343680104303,3498,1318,1376,804,False,True,36
775,"Stairway to Heaven, guys, the short version.",1.8522727272727273,0.0138585246346414,3344,1357,1124,863,False,True,44
775,"Let's skip ""Time Is On My Side"" and close with ""Great Balls of Fire.""",1.8509386382740265,0.0133652259562355,3569,1443,1215,911,False,False,69
775,Face it. It’ll be millions of years before we’re discovered.,1.8506616257088848,0.0175015078729757,2116,867,698,551,False,True,60
775,Yesterday all our troubles seemed so far away.,1.84305408271474,0.0148164839246219,2829,1135,1003,691,False,True,46
775,"Look, if you forget a note or two it's not the end of the world",1.83616298811545,0.0158436366693108,2356,921,900,535,False,False,63
775,"Ok, this time play like there's no tomorrow.",1.8335451080050824,0.0161960004538314,2361,960,834,567,False,True,44
775,We did say it was the farewell tour.,1.830654645237162,0.0147998787566023,2551,965,1053,533,False,True,36
775,"We'd like to end with ""Great Balls of Fire""",1.8302598491198656,0.0160409092526806,2386,969,853,564,False,False,43
775,We should probably pick up the tempo.,1.827716443927949,0.0129584095214311,3442,1342,1351,749,False,True,37
775,"Oh great, now its a farewell tour",1.8271068635968724,0.0133544424677517,3453,1413,1224,816,False,False,33
775,"People will dig us, eventually.",1.8221070811744384,0.0191171062270179,1737,733,580,424,False,True,31
775,"You know boys, I think this one is going to be a massive hit!",1.821675900277008,0.014657016578654,2888,1199,1005,684,False,True,61
775,"And now, for our last number...",1.8198757763975155,0.0149968906947296,2737,1133,964,640,False,True,31
775,"On the plus side, ""Mass Extinction"" is a really cool band name.",1.8192344805403664,0.0141562351268398,3109,1300,1071,738,False,True,63
775,Any final requests?,1.819140625,0.015338508286324,2560,1044,935,581,True,True,19
775,"So what, no one showed up to see us. It's not like it's the end of the world.",1.8187050359712231,0.0165592156002563,2085,819,825,441,False,True,77
775,Any last requests?,1.818386280573517,0.0131422844542011,3557,1474,1255,828,True,True,18
775,I see that we have time for one last request...,1.8149400553335384,0.0133826083654825,3253,1304,1247,702,False,True,47
775,"Dang it, I broke another guitar string. This day can’t get any worse.",1.807478122513922,0.0155152916105375,2514,1049,900,565,False,True,69
775,"Staying Alive"" or ""Stairway to Heaven""? Your call guys",1.8042304230423043,0.0165139302960161,2222,933,791,498,True,False,54
775,Okay guys. 'Eve of Destruction' in C.,1.803343598768148,0.0164360686177194,2273,965,790,518,False,True,37
775,This could set music back 65 million years.,1.7955056179775282,0.0164923628057048,2225,947,786,492,False,True,43
775,C’mon guys. Let’s play like there is no tomorrow!,1.788355291117722,0.0158173122446425,2353,994,863,496,False,True,49
775,I slept with your girlfriend.,1.784009094353922,0.0161993853349333,2639,1260,689,690,False,True,29
775,"We're still getting paid, right?",1.7808943089430895,0.0152830208998688,2460,1035,929,496,True,True,32
775,"Knocking' on Heaven's Door"" Hit it , boys",1.7798552472858866,0.0186214082877662,1658,699,625,334,False,False,41
775,So no encore then?,1.775609756097561,0.0157225813944902,2255,938,885,432,True,True,18
775,He could have just asked us to stop.,1.7727272727272727,0.018164754239145,1914,871,607,436,False,True,36
775,"Well, if you didn't hire a special effects guy, who did?",1.7705479452054795,0.0168766779150565,2044,883,747,414,True,True,56
775,I think we are going to have to do this in one take.,1.7685325264750378,0.0163507563099742,1983,808,826,349,False,True,52
775,"Well, I guess it's better to burn out, than to fade away!",1.7682263329706205,0.0176284911148986,1838,787,690,361,False,True,57
775,Here Comes the Sun” in G,1.7680491551459294,0.0173223970116434,1953,851,704,398,False,False,24
775,"Don't worry,if they don't like us,it's not the end of the world.",1.7674058793192369,0.0176006766075152,1939,860,670,409,False,True,64
775,We need to nail this in one take,1.7635960044395116,0.0175122111349572,1802,761,706,335,False,False,32
775,Here for one night only.,1.7570379436964505,0.0186142134095903,1634,709,613,312,False,True,24
775,"We'll finish with 'Goodness,Gracious,Great Balls of Fire""",1.7569252077562327,0.020593536535119,1444,660,475,309,False,False,57
775,Look on the bright side. We won’t have to play at any more weddings.,1.7535575679172055,0.019118964145867,1546,674,579,293,False,True,68
775,"Guys, we're about to become a one hit wonder.",1.7534336167429692,0.0197579821265799,1529,691,524,314,False,True,45
775,And for our final number...,1.7528015820698748,0.0196975948232854,1517,680,532,305,False,True,27
775,'Great Balls of Fire!' Are you sure?,1.752176825184193,0.0199694839428475,1493,675,513,305,True,True,36
775,The real Day the Music Died.,1.747690120824449,0.0213227872533849,1407,672,418,317,False,True,28
775,Bill Haley and the comet is a good name!,1.7429443173150267,0.0210137818095032,1311,591,466,254,False,True,40
775,That's it!  We'll call ourselves EXTINCT!,1.7416342412451362,0.021465267414716,1285,589,439,257,False,True,41
775,"Hey, let’s play this one like there’s no tomorrow!",1.7410643367752183,0.0216676943641321,1259,577,431,251,False,True,50
775,we may regret calling this a farewell tour,1.7399842890809112,0.0214199076109907,1273,580,444,249,False,False,42
775,I always thought it would be climate change.,1.7395234182415775,0.0224284645429033,1217,572,390,255,False,True,44
775,"And now for our last song - Goodness Gracious Great Balls of Fire. Thank you, Jurassic Age, you’ve been great!",1.7383863080684596,0.0220745058072855,1227,569,410,248,False,True,110
775,And for our last number ...,1.73665791776028,0.0231200509252988,1143,539,366,238,False,True,27
775,This is not the kind of meteoric hit we dreamed about.,1.73531914893617,0.0214499300705621,1175,514,458,203,False,True,54
775,"Should we close with ""Eve of Destruction"" or ""Wipe Out""?",1.7306306306306307,0.0236489378063223,1110,534,341,235,True,True,56
775,Let's pick up the tempo just a bit.,1.72992700729927,0.0222485766260293,1096,485,422,189,False,True,35
775,"Maybe shorten the drum solo, Jeff.",1.72382851445663,0.0234042393564647,1003,452,376,175,False,True,34
775,"Guys,I need you to play like there’s no tomorrow.",1.722672064777328,0.0252152367383231,988,485,292,211,False,True,49
775,We've got time for one more.,1.7223910840932115,0.0232912747392848,987,439,383,165,False,True,28
775,We're going to have to skip the drum solo.,1.721479958890031,0.0232108754348425,973,428,388,157,False,True,42
775,Do we still close with: ‘Don’t Worry Be Happy’?,1.7203742203742205,0.0247385830611181,962,455,321,186,True,True,47
775,I don't think this band is going to evolve any further.,1.719832109129066,0.0235740617793861,953,423,374,156,False,True,55
775,"…and for our last number, “Knockin’ on Heaven’s Door",1.7191489361702128,0.0250948243394833,940,447,310,183,False,False,52
775,"Okay, fellas, let’s call it an era.",1.7147887323943662,0.0258285853925055,852,398,299,155,False,True,35
775,We'll end with 'Great Balls of Fire'.,1.713963963963964,0.0253795659276587,888,417,308,163,False,True,37
775,Our closing number will be Stairway to Heaven.,1.713641488162345,0.0256553444477447,887,422,297,168,False,True,46
775,Let’s change our name to ‘The Grateful Dead’,1.713310580204778,0.026786554024095,879,439,253,187,False,False,44
775,"Goodness, gracious, great ball of fire, guys!",1.710801393728223,0.026218245779262,861,415,280,166,False,True,45
775,This might be a bigger hit than we thought!,1.7099056603773586,0.0260293209940061,848,402,290,156,False,True,43
775,The only survivors of all this will probably be beatles.,1.7091775923718713,0.0268545472802668,839,411,261,167,False,True,56
775,"Um, how 'bout we skip the solos and go straight to the big finish?",1.7079326923076923,0.0250551219419842,832,374,327,131,True,True,66
775,"Well, rock ‘n’ roll will never die!",1.7052896725440807,0.0264661673019787,794,372,284,138,False,True,35
775,"That's it!... we'll call the song ""Great Balls of  Fire""!",1.7007978723404256,0.0283429923267608,752,373,231,148,False,True,57
775,"Just like that, their meteoric rise on the charts ended.",1.699055330634278,0.0284519733547655,741,367,230,144,False,True,56
775,"Okay, so I'm a little off-key. It's not like it's the end of the world.",1.6989247311827955,0.0279731820537413,744,362,244,138,False,True,71
775,"OK fellas, ready for the big finish?",1.6983094928478544,0.0272331039301807,769,370,261,138,True,True,36
775,I think we’re close to a big hit.,1.69625520110957,0.0282564664345553,721,350,240,131,False,True,33
775,I would rather die in a flaming inferno than play another bar mitzvah.,1.6942392909896602,0.0301388214060751,677,343,198,136,False,True,70
775,"I'm just leaving the band, Steve. It's not the end of the world!",1.6933701657458564,0.0278474970962478,724,348,250,126,False,True,64
775,That sucks! Right after we evolved opposable thumbs,1.6927536231884055,0.0288197020428495,690,336,230,124,False,False,51
775,I think it’s time for “band on the run”.,1.6926406926406927,0.0290081195765755,693,341,224,128,False,True,40
775,"Thanks for coming out everyone, this is gonna be our last song",1.6923076923076923,0.0276637717083621,689,320,261,108,False,False,62
775,"Let's do a short version of ""Stairway to Heaven.""",1.690119760479042,0.0290827769109668,668,324,227,117,False,False,49
775,Guess we'll have to settle for being a one hit wonder.,1.6900684931506849,0.031920004917224,584,292,181,111,False,True,54
775,"They said our rise was meteoric, so this is somewhat ironic.",1.6893939393939394,0.0293757869559469,660,322,221,117,False,True,60
775,There goes the whole East Coast tour.,1.6891891891891893,0.0296236244898349,666,330,213,123,False,True,37
775,We have a request for The Minute Waltz,1.6869158878504673,0.0291662756816348,642,307,229,106,False,False,38
775,And we thought the reviews would kill us.,1.686335403726708,0.0297557810789531,644,316,214,114,False,True,41
775,The day the music died.,1.68503937007874,0.0309245446968165,635,324,187,124,False,True,23
775,I slept with your sister.,1.6847133757961783,0.0318555134801849,628,330,166,132,False,True,25
775,Just keep playin'.  Rock and Roll will never die.,1.6815181518151816,0.0305212516133355,606,298,203,105,False,True,49
775,Any last minute requests?,1.6813186813186811,0.030233128700125,637,319,202,116,True,True,25
775,I have a feeling that we’re not getting paid again.,1.6810897435897436,0.0288486546180634,624,293,237,94,False,True,51
775,Yeah - I think more cowbell is the least of our problems.,1.680851063829787,0.0305901439799494,611,303,200,108,False,True,57
775,Maybe we should rethink the album thing and just go for a single.,1.678125,0.02907403760331,640,309,228,103,False,True,65
775,Let's go out with 'Here Comes the Sun'.,1.6726943942133816,0.0332636969509542,553,289,156,108,False,True,39
775,🎼 “Oh I fell in to a burning ring of fire“ 🎶 ☄️,1.6726618705035972,0.0324244716556504,556,283,172,101,False,False,47
775,Let’s end our session with Great Balls of Fire,1.6708185053380782,0.0317638559536954,562,282,183,97,False,False,46
775,Guess we only have time for one more.,1.6703703703703705,0.0303060459496438,540,252,214,74,False,True,37
775,That's gonna set us back a couple of million years.,1.6689895470383276,0.0313430032503317,574,288,188,98,False,True,51
775,OK fellas... play it like there's no tomorrow.,1.6684397163120568,0.0326742000675942,564,294,163,107,False,True,46
775,Play like there is no tomorrow,1.667262969588551,0.0318344052628673,559,282,181,96,False,False,30
775,"Ok, last tune and we'll call it an epoch.",1.6640316205533596,0.0321964540319113,506,246,184,76,False,True,41
775,You’ve been a great crowd. We’ve got time for just one more,1.6633858267716537,0.0329387910363718,508,254,171,83,False,False,59
775,"OK boys, ‘It’s the end of the world as we know it’, key of C",1.6633266533066131,0.0336532569136153,499,253,161,85,False,False,60
775,We may need to cut the drum solo.,1.6619718309859155,0.0336548328199595,497,252,161,84,False,True,33
775,"Once more with feeling - 'And now, the end is near...' """,1.6602316602316602,0.0325763539744152,518,260,174,84,False,False,56
775,"I missed one note, guys. It’s not the end of the world.",1.6584362139917694,0.0344228467879662,486,251,150,85,False,True,55
775,"Ok, we'll call ourselves 'the grateful dead'.""",1.6576200417536535,0.0355798991482236,479,255,133,91,False,False,46
775,I think we should up the tempo a bit.,1.656964656964657,0.0322680947587371,481,231,184,66,False,True,37
775,"Come on baby, light my fire...",1.65625,0.0332559067278204,480,238,169,73,False,True,30
775,I preferred when girls just threw their underwear.,1.6556016597510372,0.0352959600523792,482,256,136,90,False,True,50
775,"next set, ""Band on the Run?""",1.6540880503144657,0.032642039470446,477,232,178,67,True,False,28
775,I guess we are going to be a one hit wonder.,1.6531049250535332,0.0331952470686234,467,229,171,67,False,True,44
