contest,rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
583,0,So much for the suggestion box being anonymous,2.082170193606484,0.011592466394245,4442,1158,1761,1523,False,False,46
583,1,"Don't worry, Ken's in stocks. You'll be working in bonds.",2.0762545556490046,0.0129016348244158,3567,933,1429,1205,False,True,57
583,2,"Whatever you do, don't take the stock option.",2.0733269292347103,0.0140774667889988,3123,860,1174,1089,False,True,45
583,3,Let's see him check his phone during a meeting now.,2.058666666666667,0.012484095569406,3750,992,1546,1212,False,True,51
583,4,It was a very hostile takeover.,2.034298224276332,0.0121595028588306,4111,1181,1608,1322,False,True,31
583,5,"I thought they were putting art in the lobby, not Art in the lobby.",1.9993975903614456,0.0137325116982133,3320,1040,1242,1038,False,True,67
583,6,It says very clearly that there are penalties for early withdrawal.,1.999243761028485,0.0122449299908876,3967,1181,1608,1178,False,True,67
583,7,He chose the stock option.,1.9955303933253876,0.0135555133930278,3356,1042,1287,1027,False,True,26
583,8,We've found it more cost-effective than a motivational speaker.,1.9276139410187667,0.0203382558170788,1492,518,564,410,False,True,63
583,9,Tom actually believed that the CEO wanted his honest opinion.,1.927381745502998,0.0204010926002713,1501,527,556,418,False,True,61
583,10,It's the only treatment for carpal tunnel syndrome that's still covered by our company's health plan.,1.9243243243243244,0.0341615783809654,555,202,193,160,False,True,101
583,11,Ted's in stocks. You'll be working primarily with bonds.,1.898142937535172,0.0129728741504326,3554,1262,1392,900,False,True,56
583,12,Our employee retention program is unmatched in the industry.,1.89119170984456,0.0199028383717216,1544,565,582,397,False,True,60
583,13,I'm liking the new policy on sexual harassment.,1.8839080459770117,0.0154992617595011,2610,987,939,684,False,True,47
583,14,"Now he'll think twice before hitting ""reply all.""",1.878367346938776,0.0219570186363315,1225,445,484,296,False,False,49
583,15,That's Dave. He's in stocks.,1.8720626631853785,0.0174152505048366,1915,694,772,449,False,True,28
583,16,I prefer bonds. With stocks it's too easy to get locked in.,1.869914853358562,0.0168564974819425,2114,790,809,515,False,True,59
583,17,"Yep, he's the one who hit ""reply all"".",1.8681887366818877,0.0137038469043069,3285,1258,1202,825,False,True,38
583,18,"He hit ""Reply All"".",1.8634920634920635,0.015791804700885,2520,987,890,643,False,True,19
583,19,So we finally figured out whose car had the Trump bumper sticker on it.,1.8414450577019568,0.0181227152368462,1993,835,639,519,False,True,71
583,20,It's uncanny how his eyes seem to follow you.,1.8169705469845725,0.0209893965194879,1426,602,483,341,False,True,45
583,21,That's who you'll be replacing.,1.8112600536193029,0.0177361616679922,1865,756,705,404,False,True,31
583,22,There's a substantial penalty for early withdrawals.,1.785177766649975,0.01694740998789,1997,833,760,404,False,True,52
583,23,Mondays are torture.,1.780401416765053,0.0265512698519356,847,366,301,180,False,True,20
583,24,They do things a little differently at the New England branch.,1.776102735901731,0.0181768324159883,1791,775,642,374,False,True,62
583,25,"Mitch, for what it's worth, I actually loved that Facebook post.",1.7742927429274291,0.0193387267231904,1626,719,555,352,False,True,64
583,26,"Around here, there IS such thing as a stupid question.",1.77262313860252,0.018267675139166,1746,752,639,355,False,True,54
583,27,You don't request a standing desk at a chair company.,1.7696177062374243,0.0247830844498389,994,444,335,215,False,True,53
583,28,He re-heated fish in the microwave.,1.7607223476297968,0.0259316007780328,886,395,308,183,False,True,35
583,29,We're not allowed to publicly shame people on social media anymore.,1.753679318357862,0.0211883436470872,1291,572,465,254,False,True,67
583,30,This lobby has a nice Town Square feel.,1.7520958083832336,0.0265174415114142,835,374,294,167,False,True,39
583,31,Hey look. Marv has a new tie.,1.7464387464387463,0.0248360990520087,1053,509,302,242,False,True,29
583,32,Beats getting the axe.,1.7443064182194616,0.0250262670084504,966,447,319,200,False,True,22
583,33,That's Jensen. He's in stocks.,1.738562091503268,0.0177754441058506,1836,835,646,355,False,True,30
583,34,Here at Colonial Life we take our name very seriously.,1.734640522875817,0.0279668419063837,765,357,254,154,False,True,54
583,35,No reason. It just makes everyone else happy.,1.7310344827586206,0.0451727371332735,290,135,98,57,False,True,45
583,36,Did I mention the stock options?,1.7193650793650794,0.0189257850345507,1575,727,563,285,True,True,32
583,37,Apparently Fred misunderstood the stock option program.,1.7186234817813766,0.0198826678168812,1482,701,497,284,False,True,55
583,38,"Scott got off easy, Sue has to wear an A.",1.7148337595907928,0.0278412589719839,782,380,245,157,False,True,41
583,39,We take break room refrigerator theft very seriously here.,1.7094594594594594,0.0267233700479179,740,334,287,119,False,True,58
583,40,They decided to make the scapegoat a permanent position.,1.7018072289156627,0.0247372572329416,996,496,301,199,False,True,56
583,41,The anti-groping device has decreased women's complaints by 90%.,1.6962962962962962,0.0285465298196647,675,319,242,114,False,True,64
583,42,"Because we are a faith-based organization, we can get away with just about anything.",1.6927710843373494,0.0252130225565086,996,515,272,209,False,True,84
583,43,Watch how the eyes seem to follow you as you walk by.,1.691533948030176,0.0226024139613635,1193,604,353,236,False,True,53
583,44,Would you call that cruel or just unusual?,1.689401888772298,0.0234772604928502,953,444,361,148,True,True,42
583,45,"We thought about removing it, but it's part of our history and culture.",1.688039457459926,0.0278652952803914,811,421,222,168,False,True,71
583,46,Damn Auto Correct. I said 'corporate' punishment.,1.6867219917012448,0.0240150493762308,964,466,334,164,False,True,49
583,47,I see the Trump Administration has begun their new policy for White House reporters,1.685459940652819,0.0290697868465634,674,331,224,119,False,False,83
583,48,The top flips so it doubles as a standing desk.,1.6841138659320478,0.0232292886318582,1089,546,341,202,False,True,47
583,49,Darryl was tired of being chained to his desk.,1.684005201560468,0.0271148847586356,769,377,258,134,False,True,46
583,50,I'm very nervous about my upcoming performance review.,1.6723646723646723,0.0265408116611074,702,326,280,96,False,True,54
583,51,He used facts to prove the boss wrong.,1.662729658792651,0.0279905763713695,762,399,221,142,False,True,38
583,52,We're a four-hundred-year-old organization. Old habits die hard.,1.6623711340206186,0.02603179214059,776,379,280,117,False,True,64
583,53,And this is a place reserved especially for people who Reply All.,1.6623376623376624,0.0256496275502336,847,427,279,141,False,True,65
583,54,We're proud of our stock options for whistleblowers here.,1.6524390243902438,0.0584057437152525,164,84,53,27,False,True,57
583,55,"Oh, that? It's our whistleblower bulletin board!",1.64822695035461,0.0280591376792236,705,363,227,115,True,True,48
583,56,"If it's your turn to bring the doughnuts, you bring the doughnuts.",1.6436950146627567,0.0280113538970027,682,347,231,104,False,True,66
583,57,They take performance reviews pretty seriously.,1.6407185628742516,0.0279380726546597,668,337,234,97,False,True,47
583,58,"Nice tie, Herb.",1.6384615384615384,0.0292142957766468,650,340,205,105,False,True,15
583,59,"""Still haven't figured out that standing desk Carl?",1.6359300476947536,0.0309191067480383,629,345,168,116,True,True,51
583,60,Okay. Now I'll show you the Bonds Department.,1.635499207606973,0.0292522813976969,631,327,207,97,False,True,45
583,61,"We do ""employee of the month"" a little differently around here.",1.6340288924558588,0.0297322799893551,623,327,197,99,False,True,63
583,62,"He was in bonds, but now he's in stocks.",1.631578947368421,0.0299694237540082,608,319,194,95,False,True,40
583,63,He replied all and attached a cat video.,1.6298245614035087,0.0314547725264745,570,305,171,94,False,True,40
583,64,"That's Phil, he's in stocks.",1.6265060240963856,0.0303280874355361,581,304,190,87,False,True,28
583,65,It's definitely not the employee stock plan I was hoping for.,1.626086956521739,0.0298767196656463,575,295,200,80,False,True,61
583,66,Jim must have parked in Mr. Peterson's spot again.,1.625,0.0312806473411251,568,304,173,91,False,True,50
583,67,"It's a nice place to work, but the stock options aren't that great.",1.621129326047359,0.0304633239486183,549,283,191,75,False,True,67
583,68,"No, we're not a union shop. Why?",1.6204933586337762,0.0324613525482817,527,284,159,84,True,True,32
583,69,He's a day traitor.,1.601351351351351,0.0358249043988612,444,250,121,73,False,True,19
583,70,He told the boss that we were stuck in the middle ages,1.600877192982456,0.0353559967513177,456,257,124,75,False,False,54
583,71,Casual Humiliation Fridays.,1.5972850678733033,0.0354034988771102,442,247,126,69,False,True,27
583,72,That tie with those shoes?,1.596774193548387,0.0350175586476963,434,238,133,63,True,True,26
583,73,You should have seen him last week when he said he was all tied up.,1.594847775175644,0.0343722709206538,427,229,142,56,False,True,67
583,74,One last thing- never take the CEO's parking spot.,1.592326139088729,0.0356682655027557,417,230,127,60,False,True,50
583,75,Medieval Mondays.,1.5846153846153843,0.0365534195000298,390,216,120,54,False,True,17
