contest,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
698,"Harry, the whole point of leaving England was to blend in.",2.1616571892770104,0.006650472389855,13541,3137,5078,5326,False,True,58.0
698,Maybe His Highness should make reservations next time.,1.9477743853446892,0.0070250513962183,12446,4164,4768,3514,False,True,54.0
698,Stop complaining. You know we always get better seats when you wear it.,1.9246495327102804,0.0105615277948104,5136,1679,2165,1292,False,True,71.0
698,"OK, then, you're a ROYAL pain in the ass . . .",1.8992837958818265,0.0076597172577472,11170,4279,3737,3154,False,True,46.0
698,"I don't care what your ancestry results said, you look ridiculous.",1.898463178466732,0.0073788369885122,11257,4239,3986,3032,False,True,66.0
698,"So, how long were you a frog for?",1.872207842009395,0.0077654818483352,10431,4032,3700,2699,True,True,33.0
698,I think the editors should pick a caption. Letting people vote is how we got Trump.,1.8687053829828284,0.0085019207082182,10366,4653,2421,3292,False,True,83.0
698,"It's nothing specific....I just feel like you aren't ready to let go, Harry.",1.8263239875389408,0.0124702765421524,3852,1546,1429,877,False,True,76.0
698,"They didn't notice when you were naked, either.",1.8028169014084507,0.0137633903750771,3408,1502,1076,830,False,True,47.0
698,"Okay, I'll call you Harry, formerly known as Prince.",1.7990610328638497,0.0086637147239675,8520,3752,2728,2040,False,True,52.0
698,I liked you better as a frog.,1.7918515989529988,0.0083107694650501,8787,3771,3074,1942,False,True,29.0
698,"Dave, I think you're taking this ""dress for the job you want, not the job you have"" a little too far.",1.7863557163919046,0.0089429924774832,7461,3193,2669,1599,False,True,101.0
698,"Harry, you know they're going to want those back.",1.771266170129361,0.010722296520024,5102,2213,1843,1046,False,True,49.0
698,And they still tried to sell you a queen-sized mattress?,1.732847976307996,0.0080691298542212,8104,3867,2678,1559,True,True,56.0
698,"Move to Canada, they said.  It will be fun, they said.",1.7326781326781326,0.0121061931779741,4070,1903,1352,815,False,True,54.0
698,So..this new therapist is helping you tackle your entitlement issues?,1.720892494929006,0.0151929172321058,2465,1141,871,453,True,True,69.0
698,"They weren't usurpers, dear. They just had a reservation.",1.716315699366547,0.009920223270413,5841,2742,2014,1085,False,True,57.0
698,Now that we've seen how the other half lives I'm ready to go back.,1.6927943760984183,0.0142867570013387,2845,1397,925,523,False,True,66.0
698,I really hate that I can only move one square at a time,1.6915254237288135,0.0204433538524948,1475,752,426,297,False,False,55.0
698,"When the dentist said you needed a crown, this wasn't what she meant.",1.68885949441505,0.0092404563011428,6804,3364,2193,1247,False,True,69.0
698,Well what did you expect to find at Meghan and Harry's yard sale?,1.6830525272547077,0.010887095059199,5045,2561,1522,962,True,True,65.0
698,How about StillSixthInLine.com?,1.6778169014084507,0.0143668386437594,2840,1437,881,522,True,True,31.0
698,Again the scepter? So where did you last see it?,1.6777036048064085,0.0121386417070054,3745,1831,1290,624,True,True,48.0
698,Maybe  next year we don't have to celebrate  your birthday at Burger King.,1.6708934841982053,0.0106644713050334,5126,2615,1583,928,False,True,74.0
698,"I still think you should've chosen the implant, not the crown.",1.6665333866453418,0.0111568997374635,5002,2669,1332,1001,False,True,62.0
698,Knighting the waiter does’t substitute for a tip,1.6532996526681405,0.0129068643630787,3167,1667,968,532,False,False,48.0
698,I’m pretty sure that Prom King is not a permanent title.,1.6486686390532543,0.011954244302814,4056,2138,1205,713,False,True,56.0
698,"We're in New York, honey. Nobody is looking at you 'weird'.""",1.6409214092140922,0.0275839525904669,738,387,229,122,False,False,60.0
698,Just accept that Burger King and Dairy Queen outrank you.,1.6315496098104794,0.0177150329858651,1794,957,541,296,False,True,57.0
698,"Yes, he just decided not to be a prince.  But you can’t just decide to be one.",1.6306413301662708,0.025875838027437,842,450,253,139,False,True,78.0
698,Well just think for a minute... do you remember having Excalibur with you in the restaurant?,1.6306068601583112,0.0107018985338124,4927,2636,1475,816,True,True,92.0
698,"It’s just that it makes you look eager, Charles",1.6293952180028128,0.0144889409322755,2844,1571,756,517,False,False,47.0
698,What's your second wish?,1.6234324614833393,0.0135288250129486,2791,1436,970,385,True,True,24.0
698,"Let it go, Harry",1.617801047120419,0.0241532007910699,955,518,284,153,False,False,16.0
698,I blew that interview. They asked why I left my last job and it got all awkward.,1.6103585657370518,0.0206557595017866,1255,678,389,188,False,True,80.0
698,"Yeah, I miss the pomp, but not the circumstance.",1.6015037593984962,0.0173023579155808,1729,929,560,240,False,True,48.0
698,That's not what I meant when I asked you to treat me like a queen...,1.5977205571971296,0.0149011829820362,2369,1296,732,341,False,True,68.0
698,It's so liberating to be able to walk the streets anonymously.,1.5956284153005464,0.0171353290668151,1830,1011,548,271,False,True,62.0
698,So this is your idea of treating me like a queen?,1.5948444942560942,0.0122025358329703,3569,1964,1087,518,True,True,49.0
698,"Lately, I just feel like I'm out of my realm.",1.5866359447004608,0.015523425462,2170,1201,665,304,False,True,45.0
698,"Yes, I know you want to live in Greenwich Village, but the castle is still cheaper.",1.5863026376677465,0.0152402236741531,2161,1174,707,280,False,True,83.0
698,Without the scepter it seems like nobody recognizes me.,1.5851685393258428,0.0153641867122047,2225,1262,634,329,False,True,55.0
698,Get a Porsche or have an affair. This is just weird.,1.5814696485623003,0.0168853743677461,1878,1060,544,274,False,True,52.0
698,"Just for a day, right?",1.5751503006012024,0.0141940479182269,2495,1382,791,322,True,True,22.0
698,"You do know we’re in Queens, right?",1.57375,0.0124046050766849,2400,1425,674,301,True,True,35.0
698,"YOU SAID; MOVE TO VANCOUVER, WE'LL FIT RIGHT IN...",1.5725129844186976,0.0148045824392801,2503,1450,673,380,False,True,50.0
698,I think you should take it off for the primaries.,1.5711331679073617,0.0151774503026146,2418,1414,627,377,False,True,49.0
698,I've never been asked to Brexit a restaurant before.,1.568342151675485,0.0157560480929151,2268,1339,569,360,False,True,52.0
698,"Well, I'd be feeling a whole lot better if his majesty could remember where he parked the carriage.",1.5673854447439353,0.0150134605052665,2226,1248,693,285,False,True,99.0
698,Maybe “Make America England again” wasn’t the best platform.,1.566180758017493,0.0179321856532843,1715,1006,447,262,False,True,60.0
698,Feeling a bit nostalgic today Harry?,1.562133072407045,0.0161495737576711,2044,1188,563,293,True,True,36.0
698,Watch out - it's that weird couple that claims they used to be royals.,1.5580808080808082,0.0162155140885251,1980,1146,563,271,False,True,70.0
698,"For the last time, I’m sorry I called you a royal pain in the ass.",1.553895410885806,0.0232852259181597,937,540,275,122,False,True,66.0
698,You're right. It only works in the bedroom.,1.5522388059701493,0.0191294601147586,1407,818,401,188,False,True,43.0
698,"Just give Canada a little more time, Harry.",1.549430796884362,0.017279025682522,1669,961,499,209,False,True,43.0
698,"For the last time, you can choose to leave the royal family but you can’t choose to join it.",1.5482142857142858,0.0174009520384591,1680,978,483,219,False,True,92.0
698,"Can't give it all up, can you Harry?",1.5479535736102628,0.0107672494122724,1637,1045,428,164,True,True,36.0
698,I didn't realize the outfit came with the double Whopper,1.5453976205385096,0.0180451016202119,1597,943,437,217,False,False,56.0
698,I don’t think abdicating from Burger King is a real thing.,1.5435056746532156,0.0131167391358033,1586,1011,395,180,False,True,58.0
698,"It’s New York, Harold. Notice they’re not paying any attention to you..",1.5419695968274951,0.0133479232176983,1513,939,420,154,False,True,71.0
698,I agreed to give up the title. I said nothing about the wardrobe.,1.540517961570593,0.0202885020673929,1197,696,355,146,False,True,65.0
698,I knew that DNA test was a bad idea.,1.5404109589041095,0.0185958668302391,1460,858,415,187,False,True,36.0
698,"Burger King, Burger King, Burger King!
Can't we ever eat anywhere else?",1.5376420454545454,0.0189580269775309,1408,832,395,181,True,True,71.0
698,That was only our first offer honey...we'll get the next one.,1.535740072202166,0.0204863660276466,1385,873,282,230,False,True,61.0
698,I bet they would’ve seated us if we were still royal.,1.5345323741007195,0.0195224309286655,1390,842,353,195,False,True,53.0
698,I hope this coronavirus realizes we have sovereign immunity.,1.5344978165938865,0.0211671122883405,1145,684,310,151,False,True,60.0
698,"Dress for the job you want, not the job you have.",1.5327545382794,0.0199341488305345,1267,753,353,161,False,True,49.0
698,So much for trying to blend in.,1.5325264750378216,0.0200936410712075,1322,806,328,188,False,True,31.0
698,"The maître d' looked me right in the eye and said, 'Harry and Meghan WHO?'",1.5325077399380804,0.0204805344149046,1292,793,310,189,True,False,74.0
698,"I wouldn't have swiped right had I known you were about to abdicate.""",1.5288713910761156,0.0261937670521372,762,463,195,104,False,False,69.0
698,"Look, you didn’t want to live with your grandmother forever, did you?",1.5287739783152627,0.0206203642140758,1199,721,322,156,True,True,69.0
698,"I'm just saying, Harry, if we're going low-profile, we should go low-profile.",1.5283251231527093,0.0244709971862771,812,479,237,96,False,True,77.0
698,It’s not you. It’s we.,1.528270042194093,0.0216115559887304,1185,739,266,180,False,True,22.0
698,We can find another rest room.  Apparently that place does not recognize your absolute right to the throne.,1.5269076305220883,0.0200134995307915,1245,744,346,155,False,True,107.0
698,"Look, Harry, we’ve made our decision...stop trying to have it both ways”",1.5243198680956307,0.0209057552209613,1213,747,296,170,False,False,72.0
698,"Not only are you a pain in the ass, you are a royal pain in the ass.",1.5242881072026802,0.0204171969801426,1194,716,330,148,False,True,68.0
698,Stop living in the past and get a job!,1.5234505862646566,0.021457429068035,1194,753,259,182,False,True,38.0
698,"When you say ""we,"" am I included?",1.522707797772065,0.0205591519144049,1167,699,326,142,True,True,33.0
698,This is just wrong. The taxis should be hailing you!,1.5224416517055654,0.0293606600000099,557,335,155,67,False,True,52.0
698,Please stop introducing me as your fool.,1.5198889916743756,0.0216024370102881,1081,674,259,148,False,True,40.0
698,"Please dress up for our date. Those were your exact words, Gina.",1.5149181905678537,0.0215213472329142,1039,624,295,120,False,True,64.0
698,"When I said 'dress for the job you want', I really meant: 'dress for a job you can get.'",1.5146771037181996,0.0221355856534319,1022,624,270,128,False,False,88.0
698,"Tell me again, so who died and made you king?",1.514314928425358,0.0226523913604151,978,598,257,123,True,True,45.0
698,"You were right. Nobody bothers us in Canada, Harry.",1.5113300492610835,0.0215872096807507,1015,609,293,113,False,True,51.0
698,I'm starting to think we'll never find a castle within walking distance of a Whole Foods.,1.50814332247557,0.0231523213277914,921,565,244,112,False,True,89.0
698,"Don't worry you can't be impeached, only beheaded!",1.5073280721533258,0.0224957469107,887,550,234,103,False,True,50.0
698,"I’m just saying, there are ways to bring less attention to your bald spot.",1.5070422535211268,0.0233680245180514,923,572,234,117,False,True,74.0
698,How do you want to introduce yourself to my parents?,1.505795574288725,0.0225189943755855,949,596,233,120,True,True,52.0
698,Do you have to wear this outfit every time we have lunch at Burger King?,1.5048439181916038,0.0233546031117575,929,579,231,119,True,True,72.0
698,"What a surprise. ""The King of Beers""  forgot where he parked the car again.",1.5043383947939262,0.0230581922267918,922,575,232,115,False,True,75.0
698,"You know, when we read our vows, I really thought you said you'd stay ""loyal.""",1.5043103448275863,0.0226667267364457,928,565,258,105,False,False,78.0
698,"Well, dress for the job you want",1.5042826552462527,0.02291253588777,934,575,247,112,False,False,32.0
698,Not wearing your tiara makes me look stupid.,1.503409090909091,0.0236320261718665,880,543,231,106,False,True,44.0
698,"Nice try, but next time just make a reservation.",1.5027442371020856,0.0150086781009866,911,590,247,74,False,True,48.0
698,"Oh crap, did we leave the drawbridge down?",1.5022522522522523,0.0241136143258834,888,560,210,118,True,True,42.0
698,It was simpler when I was a frog.,1.501775147928994,0.0244473202544006,845,531,205,109,False,True,33.0
698,"William, your father isn't gonna like your wearing his outfit. He hasn't had a chance to wear it yet.",1.5011415525114156,0.0242566957944461,876,553,207,116,False,True,101.0
698,I swear that there are better ways to hide your bald spot...,1.500570125427594,0.0229672770500465,877,531,253,93,False,True,60.0
698,We'll never get a flat in Canada if you show up in regalia!,1.500557413600892,0.0245968479433262,897,579,187,131,False,True,59.0
698,"Kingsplaining, again, eh?",1.5,0.0158211320754138,882,588,211,83,True,True,25.0
698,"Well, I still think you're a king",1.4988479262672811,0.0247503023529473,868,557,189,122,False,False,33.0
698,My therapist tells me I have entitlement issues.,1.4988425925925926,0.0240701625156951,864,551,199,114,False,True,48.0
698,I tried to warn you. Just because he stepped down doesn't mean they're hiring.,1.497553017944535,0.0274774354965877,613,373,175,65,False,True,78.0
698,"Are you sure it's not just a Medieval life crisis, Larry?",1.496420047732697,0.0244554514804426,838,527,206,105,True,True,57.0
698,"I put my pants on just like everyone else, with one manservant holding each leg.",1.4963768115942029,0.0246178679413199,828,521,203,104,False,True,80.0
698,I thought you said we would blend in once we got to Canada.,1.4957678355501811,0.0247586494157986,827,523,198,106,False,True,59.0
698,"Harry, I thought we left because we DIDN'T want to be noticed!",1.4951338199513382,0.0251091702356856,822,525,187,110,False,True,62.0
698,In that moment the Sussexes realized that they had made a terrible mistake.,1.4945978391356542,0.0253173165405153,833,539,176,118,False,True,75.0
698,"You're right, it does make you look taller.",1.4942381562099871,0.0235977455039114,781,467,242,72,False,True,43.0
698,"They were forced to abdicate their bar stools when he  shouted  ""a goblet of mead and death to these peasants""  once too often.",1.4924050632911392,0.0269125538876015,790,528,135,127,False,True,127.0
698,"If you want to act like royalty, take your hands out of your own pockets and put them in someone else’s.",1.4924050632911392,0.0264313478027168,790,520,151,119,False,True,104.0
698,"If it's any consolation, I still picture you with no clothes.",1.4918032786885247,0.024797340572232,793,497,202,94,False,True,61.0
698,Prince Charming during the awkward dating stage.,1.4918032786885247,0.0257424657067719,793,512,172,109,False,True,48.0
698,I'm glad you wore that to our first day of counseling.,1.4918032786885247,0.0242454212055966,793,491,215,87,False,True,54.0
698,I just never realized how different it is being a royal in one of the colonies,1.4906666666666666,0.0250121347200062,750,464,204,82,False,False,78.0
698,There's always Canada.,1.4903225806451612,0.0244869816159232,775,478,214,83,False,True,22.0
698,I told you; it's a black-and-white cartoon. But did you listen?,1.489556135770235,0.0255125933572598,766,486,185,95,True,True,63.0
698,"So, your dating profile says you're transitioning from a long career in a family business...",1.4893917963224894,0.0251082194165099,707,430,208,69,False,True,92.0
698,We both agreed to step down from our royal duties but I get the sense I am handling it better than you.,1.488888888888889,0.0247201617498754,765,474,208,83,False,True,103.0
698,Everyone does casual Friday. Monarch Mondays is innovative.,1.488157894736842,0.0209796403865583,760,491,195,74,False,True,59.0
698,Maybe they wouldn't be so standoffish if you dressed like an ordinary Canadian.,1.486522911051213,0.0242513323247043,742,450,223,69,False,True,79.0
698,"You're taking those DNA test results a bit too seriously, Dave.",1.485675306957708,0.0257257211597576,733,463,184,86,False,True,63.0
698,Heavy is the head that wears the crown and also forgot to make reservations.,1.4848920863309352,0.0262198057561815,695,437,179,79,False,True,76.0
698,"You can be a royal pain in the ass, Bob.",1.4832869080779945,0.0255588479278388,718,477,146,95,False,True,40.0
698,But Harry ... you can still dress up like a prince in Los Angeles and no one will think it's weird.,1.4832402234636872,0.0260273116745729,716,454,178,84,False,True,99.0
698,I tried to tell you that The King of Prussia is just a mall.,1.4830985915492958,0.0252639449909013,710,439,199,72,False,True,60.0
698,"Look, when I said dress for the job you want..this isn’t what I meant.",1.482269503546099,0.0265564937095354,705,452,166,87,False,True,70.0
698,It’s lovely blending in as normal folks now that we’re in Canada.,1.4814814814814814,0.0254708938417107,702,436,194,72,False,True,65.0
698,I wish I had never gotten you that Ancestry.com subscription.,1.4804063860667631,0.0248610360562382,689,431,190,68,False,True,61.0
698,"Go to Canada, you said.  We'll fit right in, you said.",1.4788321167883212,0.0263348167183937,685,434,174,77,False,True,54.0
698,I really thought if Imade myself King I couldn't get impeached.,1.4787077826725403,0.0276853636741627,681,450,137,94,False,True,63.0
698,Think. What's the last place you remember having the scepter?,1.477124183006536,0.0261998906033297,612,392,156,64,True,True,61.0
698,"When our daughter asked for a calculator and a ruler, I think she meant school supplies.",1.4769001490312963,0.0248845434278513,671,439,157,75,False,True,88.0
698,I wonder why we need to bring a Ruler to class today,1.4758942457231727,0.026974901975196,643,407,166,70,False,False,52.0
698,"Well Henry, you agreed to move to Canada. Now you have to accept that you need to make reservations at restaurants as well....",1.475037821482602,0.028317888684442,661,442,125,94,False,True,126.0
698,"You forgot to be charming.""",1.4745762711864407,0.0267010327405096,649,410,170,69,False,False,27.0
698,"I say Mehgan, why did that chap ask me for a Whopper?",1.4745762711864407,0.0279199626080359,649,424,142,83,True,True,53.0
698,... it's just that I always get the feeling you think you're better than me.,1.4742589703588145,0.0280954743186728,641,419,140,82,False,True,76.0
698,Are you sure I'm wearing clothes?,1.4741235392320535,0.0290048626188569,599,391,132,76,True,True,33.0
698,I heard there's an opening in England?,1.4740973312401884,0.0015710923936235,637,473,124,40,True,True,38.0
698,"You're not blending, Harry.",1.4738461538461538,0.028056031266028,650,427,138,85,False,True,27.0
698,"For heaven's sake, Bob, it's just jury duty.",1.4734375,0.0276892953896708,640,414,149,77,False,True,44.0
698,"This is not what your father meant by ""dress for the job you want.""",1.4723538704581358,0.0272820688045021,633,404,159,70,False,False,67.0
698,"30 years later:  Every year on Harry's birthday, Megan let him pretend they had made a different choice.",1.4722662440570522,0.0284280141180375,631,415,134,82,False,True,104.0
698,His Majesty might consider making a reservation next time.,1.4721780604133543,0.0267550788291724,629,395,171,63,False,True,58.0
698,Just don't expect the royal treatment when we get there.,1.4713375796178343,0.0259170861707766,628,386,188,54,False,True,56.0
698,"Take that off, and stop calling me Meghan!""",1.4700162074554295,0.0277981286216581,617,397,150,70,False,False,43.0
698,"Suddenly, it occurred to Evelyn and James that he was all dressed up with nowhere to go.",1.47,0.0298139286149049,600,418,88,94,False,True,88.0
698,See?! No one cares. Now take it off.,1.469918699186992,0.0266005856086481,615,383,175,57,True,True,36.0
698,"I told you, it's 'waitress,' not 'wench.'",1.4696969696969695,0.015891449174844,594,413,134,47,False,False,41.0
698,I don’t think that Harry and Meghan leaving the royal family means that there is a vacancy,1.4689542483660132,0.0285320669621887,612,401,135,76,False,False,90.0
698,"I think even the casual crown still says “Royal,” Harry.",1.4689542483660132,0.0287189132321142,612,403,131,78,False,True,56.0
698,You can't claim Prince Harry's title just because he no longer wants it.,1.4689542483660132,0.0268915083677785,612,384,169,59,False,True,72.0
698,"Yeah, well maybe I  liked being a frog.",1.4677685950413224,0.0282012075035051,605,392,143,70,False,True,39.0
698,"I never thought I’d say this, but I prefer the MAGA hat.",1.4663299663299665,0.0297533595231227,594,399,113,82,False,True,56.0
698,"Yeah, I know, definitely not a good time to be an aristocrat.",1.4663299663299665,0.0291265507383095,594,395,122,77,False,True,61.0
698,"Get over it, Harry.",1.4662162162162162,0.024106828323605,592,399,132,61,False,True,19.0
698,"After giving her son all he ever desired as a child, Mrs. Whitcomb is now resigned to taking him to therapy every Tuesday.",1.4654300168634065,0.0269800259411675,593,396,128,69,False,True,122.0
698,Can you believe the nerve of those people? Asking you to remove your crown in the theater? Do they know who they were talking to?,1.4653979238754324,0.0299325870628076,578,399,94,85,True,True,129.0
698,"Harry, we moved here to blend in.",1.465076660988075,0.0282250307069634,587,378,145,64,False,True,33.0
698,Your preferred pronoun cannot be 'We.',1.4647160068846816,0.0240263346761673,581,391,132,58,False,False,38.0
698,"You're just not the frog I married, Jerry.",1.4642201834862385,0.0299279746550309,545,357,123,65,False,True,42.0
698,"Don't worry, we're in Canada now. They won't recognize us.",1.4635416666666667,0.0288274463601503,576,375,135,66,False,True,58.0
698,"It's New York, Donald. No one cares if you think you're King.",1.4622144112478033,0.0288734585147818,569,370,135,64,False,True,61.0
698,I’m just trying to be the man my dog thinks I am.,1.4622144112478033,0.0296140931063799,569,377,121,71,False,True,49.0
698,Why can’t I be an influencer?,1.46140350877193,0.0308988699371379,570,391,95,84,True,True,29.0
698,Walk naturally; we don't want to look conspicuous.,1.4613970588235294,0.0297357130989247,544,356,125,63,False,True,50.0
698,How’s “dress for the job you want” going?,1.4607142857142856,0.0291027613863288,560,365,132,63,True,True,41.0
698,And exactly what happens when we get to Burger King?,1.4593128390596746,0.0293712079328647,553,362,128,63,True,True,52.0
698,Your palace or mine?,1.4593128390596746,0.0215935001901357,553,379,125,49,True,True,20.0
698,"See, Harry? They don't care. It's Canada.",1.4577205882352942,0.0292674281410913,544,354,131,59,True,True,41.0
698,"You just didn't see that pawn coming, did you?",1.4566744730679158,0.032821030288539,427,277,105,45,True,True,46.0
698,"Look, we gave up the titles. It's time to lose the hat.",1.4555765595463137,0.0293256179788611,529,345,128,56,False,True,55.0
698,I forgot that being one of the people involved actually having to walk.,1.4554079696394686,0.0309015670337299,527,354,106,67,False,True,71.0
698,Don't you think you're getting a little carried away with your 23andMe results?,1.454198473282443,0.0289636785402484,524,336,138,50,True,True,79.0
698,"So, what now Meghan?",1.4534653465346534,0.0305250581504549,505,332,117,56,True,True,20.0
698,"I don't think that's what they mean when they say ""dress for the job you want.""",1.4525386313465785,0.0314270793545513,453,293,115,45,False,False,79.0
698,Isn't this carrying those 23andMe results a little too far?,1.4522821576763485,0.0297650621923584,482,307,132,43,True,True,59.0
698,"When we're having sex, please stop yelling, 'The British are coming! The British are coming!'",1.4518664047151275,0.0309739799091716,509,340,108,61,False,False,93.0
