contest,rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
546,0,We never should have applauded.,1.8421052631578947,0.0455446051209443,285,110,110,65,False,True,31
546,1,What's happening on your side?,1.814126394052045,0.0492278388848228,269,117,85,67,True,True,30
546,2,"If we hadn't eaten Ted, he really would have enjoyed this.",1.8038461538461537,0.0506852587406914,260,117,77,66,False,True,58
546,3,"Well, I like it more than their ""ship on the horizon"" gag.",1.792828685258964,0.0522371380510876,251,117,69,65,False,True,58
546,4,OK. We have two wishes left.,1.7911646586345382,0.0497988833576302,249,108,85,56,False,True,28
546,5,"l knew they were smart, but sarcastic?",1.7544642857142858,0.0550710652123271,224,110,59,55,True,True,38
546,6,Apparently their sense of irony is also highly evolved.,1.7544642857142858,0.0535972804909231,224,106,67,51,False,True,55
546,7,Very nice. Now do a boat.,1.7522522522522523,0.0517466070603497,222,100,77,45,False,True,25
546,8,I wish we'd brought food instead of LSD.,1.7307692307692308,0.0572102991006474,208,106,52,50,False,True,40
546,9,They're at it again. It's like they wait for you to go behind the tree.,1.7254901960784317,0.057857746748334,204,105,50,49,False,True,71
546,10,"There's smart, and then there's smartass.",1.7246376811594204,0.0559117871731181,207,103,58,46,False,True,41
546,11,Oh sure they're smart. It's the sarcasm I can't stand.,1.703125,0.0557742692950915,192,94,61,37,False,True,54
546,12,I knew they were smart. I didn't know they were sarcastic.,1.6984126984126984,0.057581155208485,189,96,54,39,False,True,58
546,13,Remember how you said we were done talking unless one of three things happened?,1.6935483870967742,0.0574403796295625,186,94,55,37,True,True,79
546,14,"That was great guys, now do a rescue boat.",1.691891891891892,0.0561802741469524,185,91,60,34,False,True,42
546,15,"They've captured the look, but not the mood.",1.6885245901639343,0.0534763688112585,183,85,70,28,False,True,44
546,16,"Yes, it's art. But is it relevant?",1.6833333333333331,0.0581501513266921,180,92,53,35,True,True,34
546,17,"Ironically, they have a very dry sense of humor.",1.6805555555555556,0.0658551849027245,144,75,40,29,False,True,48
546,18,I'm thinking now I probably should have just trained them to get help.,1.670731707317073,0.0612294581332059,164,86,46,32,False,True,70
546,19,"Almost there, but they haven't quite captured the melancholy.",1.6686046511627908,0.0589213716755573,172,89,51,32,False,True,61
546,20,It wasn't funny yesterday and it's not funny today.,1.6686046511627908,0.0600643567528852,172,91,47,34,False,True,51
546,21,"Okay, that's pretty good. Now try ""boat.""",1.6666666666666667,0.0574662821227487,171,86,56,29,False,False,41
546,22,"Martin... very slowly, pass me your iPhone.",1.6647058823529413,0.0607094141982762,170,91,45,34,False,True,43
546,23,"I'm gonna do a split, just to mess with them.",1.6647058823529413,0.0583710407239818,170,87,53,30,False,True,45
546,24,Let's have sex and see what they do.,1.6607142857142858,0.0607846922319055,168,90,45,33,False,True,36
546,25,"I'd always heard they were smart, but I never knew they were smart asses.",1.6607142857142858,0.0583920783326697,168,86,53,29,False,True,73
546,26,The one playing you is creeping me out,1.6607142857142858,0.0571582261196864,168,84,57,27,False,False,38
546,27,"I don't care if it's the sincerest form of flattery, it's still obnoxious.",1.6602564102564104,0.0620152299070936,156,82,45,29,False,True,74
546,28,"Impressive. Now, make a boat.",1.658682634730539,0.0574651866768752,167,84,56,27,False,True,29
546,29,"On the twenty-third day, Orson realized that the dolphins were not, in fact, trying to help.",1.6545454545454543,0.0587216273924484,165,85,52,28,False,True,92
546,30,"Irony and sarcasm, sure signs of advanced intelligence.",1.6524390243902438,0.0627291622177629,164,91,39,34,False,True,55
546,31,It turns out the universal language isn't music. It's sarcasm.,1.6524390243902438,0.0609138547071247,164,88,45,31,False,True,62
546,32,"The heartless bastards probably did this to Amelia Earhart, too.",1.6524390243902438,0.0656432120479992,164,96,29,39,False,True,64
546,33,It's not as impressive as it was 3 months ago.,1.6419753086419753,0.0578327523875924,162,83,54,25,False,True,46
546,34,I found seven of the differences -- but you say there are ten?,1.6419753086419753,0.0610576238420085,162,88,44,30,True,True,62
546,35,"""Let's train the dolphins,"" you said. ""It'll be fun,"" you said.",1.639751552795031,0.0613972877528393,161,88,43,30,False,True,63
546,36,"Excellent. Now, try ""S.O.S.""",1.639751552795031,0.0626490737881299,161,90,39,32,False,False,28
546,37,Remember when I said I didn't think it could get any worse?,1.6305732484076434,0.0566402587618556,157,79,57,21,True,True,59
546,38,"Well, it takes my mind off the election.",1.6258064516129032,0.062182338668577,155,86,41,28,False,True,40
546,39,"This proves it, mimes are annoying in any language.",1.6258064516129032,0.0628524496169797,155,87,39,29,False,True,51
546,40,"Well done. Now, can you form the letters SOS?",1.6258064516129032,0.0635154910507378,155,88,37,30,True,True,45
546,41,I'll believe they're intelligent when I see something original.,1.6258064516129032,0.0628524496169797,155,87,39,29,False,True,63
546,42,I changed my mind. They are the kind you eat.,1.6233766233766234,0.0638824798475121,154,88,36,30,False,True,45
546,43,I have never hated performance art as much as I do right now.,1.6233766233766234,0.0625396382770204,154,86,40,28,False,True,61
546,44,I knew they were intelligent. I didn't know they were cruel.,1.6233766233766234,0.0625396382770204,154,86,40,28,False,True,60
546,45,"Sure they're smart, but I could do without the sarcasm.",1.6209150326797386,0.0593846266236661,153,81,49,23,False,True,55
546,46,We're not the only ones who are bored.,1.6209150326797386,0.0579183499007113,153,79,53,21,False,True,38
546,47,"In hindsight, we probably should have trained them to form a boat",1.618421052631579,0.0589898486330433,152,80,50,22,False,False,65
546,48,"When they form a lifeboat, let me know.",1.618421052631579,0.0589898486330433,152,80,50,22,False,True,39
546,49,But is it art?,1.6158940397350994,0.0585783957284661,151,79,51,21,True,True,14
546,50,"Although their intelligence is often documented, dolphins are less renowned for their satire.",1.6158940397350994,0.0585783957284661,151,79,51,21,False,True,93
546,51,Great form! Now do a raft.,1.6158940397350994,0.0600668701333929,151,81,47,23,False,True,26
546,52,I think they closed another Sea World.,1.6133333333333333,0.0633068353846022,150,85,38,27,False,True,38
546,53,How about we catch dinner after the show?,1.6133333333333333,0.0618771726017533,150,83,42,25,True,True,41
546,54,There's a fine line between playfulness and mockery.,1.6133333333333333,0.0604136869588442,150,81,46,23,False,True,52
