contest,rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
553,0,I'd like to see other people.,1.7865853658536586,0.0462130630405067,328,157,84,87,False,True,29
553,1,"I know that look, you're not going to let this go.",1.76,0.047539222789776,300,146,80,74,False,True,50
553,2,I'd like to see other people.,1.7392857142857143,0.047997250030947,280,136,81,63,False,True,29
553,3,What a delightful coincidence. I'm also recently single.,1.718146718146718,0.0489977228687082,259,127,78,54,False,True,56
553,4,Maybe his second week will go better.,1.71484375,0.0516551408935177,256,134,61,61,False,True,37
553,5,The corrupt media will blow this way out of proportion.,1.7125984251968505,0.0514366273712302,254,132,63,59,False,True,55
553,6,I want to start seeing other people...,1.7125984251968505,0.0508279593486486,254,130,67,57,False,True,38
553,7,Hopefully the president's second day in office will go a bit smoother.,1.7114624505928853,0.0513230376079225,253,131,64,58,False,True,70
553,8,"Oh, and I'm gay.",1.6942148760330578,0.0516142992202407,242,126,64,52,False,True,16
553,9,I wonder what Donald will do on his second day?,1.6942148760330578,0.0519454354183423,242,127,62,53,True,True,47
553,10,I'm gay.,1.6681818181818182,0.0570437614172734,220,127,39,54,False,True,8
553,11,I'm not leaving. It's rent-controlled.,1.6666666666666667,0.0554262385574642,219,122,48,49,False,True,38
553,12,I want to see other people.,1.6666666666666667,0.0544264481328324,222,122,52,48,False,True,27
553,13,You just had to tear off that mattress tag.,1.663594470046083,0.0535564004122635,217,116,58,43,False,True,43
553,14,... and it's only January 21st.,1.6572769953051645,0.0560735072117853,213,120,46,47,False,True,31
553,15,"On the plus side, Manhattan is affordable now.",1.6572769953051645,0.04979834004564,213,105,76,32,False,True,46
553,16,I'd like to start seeing other people.,1.6572769953051645,0.0560735072117853,213,120,46,47,False,True,38
553,17,I'm gay.,1.6507177033492824,0.0566481872824635,209,119,44,46,False,True,8
553,18,I won't fight the divorce...... you can have everything,1.6386138613861383,0.0540509176286343,202,109,57,36,False,False,55
553,19,The good news is they cancelled my colonoscopy.,1.6294416243654823,0.0547990212522552,197,108,54,35,False,True,47
553,20,"Don't worry, he's going to replace it with something terrific.",1.6275510204081634,0.0545691522092482,196,107,55,34,False,True,62
553,21,He did promise to create more construction jobs.,1.6275510204081634,0.0550465348282096,196,108,53,35,False,True,48
553,22,We're just two people breaking up. It's not the end of the world.,1.6275510204081634,0.0555198128630716,196,109,51,36,False,True,65
553,23,"It's only January, honey. Give him a chance!",1.6256410256410256,0.0594431368220673,195,117,34,44,False,True,44
553,24,"Okay, maybe you did smell gas.",1.621761658031088,0.0553165937680518,193,107,52,34,False,True,30
553,25,"Give him a chance, they said. How bad could he be, they said.",1.6197916666666667,0.0584403138156232,192,113,39,40,False,True,61
553,26,"Well, maybe the second 100 days will be better.",1.6117021276595744,0.0590665468852694,188,112,37,39,False,True,47
553,27,I think we should see other people.,1.6054054054054054,0.0568964762256128,185,106,46,33,False,True,35
553,28,Don't look at me. I voted for Hillary.,1.6046511627906976,0.0597823125763207,172,100,40,32,False,True,38
553,29,I think we should see other people.,1.6043956043956045,0.0560569899167445,182,102,50,30,False,True,35
553,30,Remember when you said you'd only date me if I was the last man on earth?,1.6032608695652173,0.0571658905612796,184,106,45,33,True,True,73
553,31,"So, what do you think he'll do in his second term?",1.6032608695652173,0.0597069652542906,184,111,35,38,True,True,50
553,32,"Well, that's one inauguration I don't think any of us will ever forget.",1.6010928961748634,0.0579581568369541,183,107,42,34,False,True,71
553,33,That was one hell of an inauguration,1.5977653631284916,0.0600877902048918,179,108,35,36,False,False,36
553,34,I would like to see other people,1.595505617977528,0.056584588624932,178,101,48,29,False,False,32
553,35,"On the positive side, no more Twitter.",1.5932203389830508,0.0574205488265457,177,102,45,30,False,True,38
553,36,It's still not the worst first date I've been on.,1.5932203389830508,0.0557181785540266,177,99,51,27,False,True,49
553,37,I'm very anxious to see Trump's second day in office.,1.5932203389830508,0.05797689852803,177,103,43,31,False,True,53
553,38,You're now looking at the handsomest man alive.,1.5932203389830508,0.0590738811464512,177,105,39,33,False,True,47
553,39,"So then the genie says, ""Sure, I'll make you the sexiest man alive...""",1.5885714285714283,0.061821593747141,175,109,29,37,False,False,70
553,40,Maybe we should have voted.,1.5862068965517242,0.0576967207531433,174,101,44,29,False,True,27
553,41,Who knew the Nuclear codes were just 140 characters?,1.5862068965517242,0.0599556057252974,174,105,36,33,True,True,52
553,42,"Well Joan, now I am the last man on earth.",1.583815028901734,0.0602551711137826,173,105,35,33,False,True,42
553,43,Explain to me again how this is all my fault.,1.5789473684210529,0.0585585980811527,171,101,41,29,False,True,45
553,44,So I guess this is my fault?,1.576470588235294,0.058256930097488,170,100,42,28,True,True,28
553,45,It's not like it's the end of the world.,1.576470588235294,0.054554450219372,170,94,54,22,False,True,40
553,46,"Okay, maybe I should have read the instructions.",1.576470588235294,0.0570494751582786,170,98,46,26,False,True,48
553,47,I want to see other people.,1.5739644970414202,0.0603261551160722,169,103,35,31,False,True,27
553,48,It said microwave safe,1.5696969696969696,0.0590790633795389,165,98,40,27,False,False,22
553,49,"Other than that, I think our first date went well.",1.5696969696969696,0.0578144970555724,165,96,44,25,False,True,50
553,50,I liked it better when he just tweeted.,1.5688622754491015,0.0609421744509227,167,103,33,31,False,True,39
553,51,I hear they've canceled his Twitter account.,1.5688622754491015,0.0609421744509227,167,103,33,31,False,True,44
553,52,I liked America better before it was great...,1.5688622754491015,0.0603473591792878,167,102,35,30,False,True,45
553,53,"Well, at least he drained the swamp!",1.5688622754491015,0.0585266534088172,167,99,41,27,False,True,36
553,54,"Is it too soon to say ""I told you so?""",1.5670731707317074,0.0587484165300091,164,97,41,26,True,False,38
553,55,Remember that time you said even if I were the last man on Earth?,1.5644171779141105,0.0596873940176352,163,98,38,27,True,True,65
