contest,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
710,Remember when he was just a humming bird?,2.2741053817976895,0.0054024171555474,17745,2912,7080,7745,True,True,41
710,That's what happens when you make a nest with bluegrass.,2.120637554067666,0.0057773043377127,16877,3896,7060,5917,False,True,56
710,This next song is for the two idiots with the binoculars.,2.089979285344381,0.00639896479023,15448,4311,5452,5674,False,True,57
710,"A Martin? No, I think it’s a Gibson.”",2.014684789290349,0.0064567184727825,14641,4422,5598,4614,True,False,37
710,"Well, I'll be damned Bill. It's a Rockin' Robin.",1.983273596176822,0.0084474807791506,8370,2598,3325,2447,False,True,48
710,This ones’ for all you empty nesters out there”,1.971659634317862,0.0063626842589845,14220,4322,5977,3910,False,False,47
710,I can usually identify a bird by the song but I think he's doing a cover.,1.9608492696883,0.0068552098116605,13282,4427,4944,3902,False,True,73
710,It's always about some chick...,1.949898548462619,0.0067464440010098,12814,4101,5252,3450,False,True,31
710,"Sometimes when they fly South, they only make it as far as Nashville.",1.9222612256837792,0.0063164228537947,13674,4349,6051,3267,False,True,69
710,I heard he toured with Sheryl Crow.,1.9201997122789205,0.0070944583165393,11817,4095,4592,3124,False,True,35
710,"From what I can make out, his wife left him and his dog died.",1.9186883051698176,0.0072507293322248,11954,4312,4307,3328,False,True,61
710,"We can say we saw him before he took off.""",1.9169148016520987,0.0073846000142321,10411,3459,4368,2579,False,False,42
710,"No, that's a Blues Jay!""",1.8589581831290556,0.0072288464043939,11096,4135,4395,2561,False,False,24
710,'Finally! A positive tweet.',1.838428739907466,0.0074698253588228,11023,4432,3938,2648,False,False,28
710,Mating season has become more competitive.,1.83629250677099,0.0076528872218818,9969,3874,3852,2238,False,True,42
710,Yep. Mockingbird. Nothin'  but covers.,1.8262004175365345,0.0087500409930295,7664,3035,2928,1701,False,True,38
710,I admire any performer who isn't afraid to go out on a limb.,1.8220205209155484,0.0085612532362722,7602,2930,3097,1571,False,True,60
