contest,rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
524,0,"Take the picture, dammit, take the picture!",1.7472222222222222,0.0425507163869599,360,174,103,83,False,True,43
524,1,If I don't kill you the smoking will.,1.699530516431925,0.050414605113966,213,99,79,35,False,True,37
524,2,"Remember, it’s ‘Touché!’ not ‘Flambé!’",1.6648936170212767,0.0553971526157239,188,96,59,33,False,False,38
524,3,This seems to be a case of reptile dysfunction.,1.6607929515418502,0.0520300638489462,227,121,62,44,False,True,47
524,4,Are you licensed to carry small arms?,1.6597222222222223,0.0443602055676098,288,147,92,49,True,True,37
524,5,Don't give me that endangered species crap!,1.6502242152466369,0.0517767944141975,223,119,63,41,False,True,43
524,6,Harry has his usual dream before his mother-in-law's visit.,1.6347517730496457,0.0454068084849007,282,152,81,49,False,True,59
524,7,Did your momma tell you there would be knights like this?,1.6217391304347826,0.0493149009145165,230,124,69,37,True,True,57
524,8,"Smoke-blowing, tiny hands - I know a Trumpasaurus when I see one!",1.6157894736842104,0.057554505199452,190,110,43,37,False,True,65
524,9,"Trust me, this is wrong on so many levels.",1.6104651162790695,0.0635815004071637,172,106,27,39,False,True,42
524,10,just as I suspected all puff no magic,1.6,0.0515656360907375,205,113,61,31,False,False,37
524,11,Hold your fire!,1.5842696629213484,0.0549798861717308,178,100,52,26,False,True,15
524,12,Maybe the song was about pot after all.,1.579268292682927,0.0580138859279736,164,94,45,25,False,True,39
524,13,"Blowhard. Tiny hands. Republican, right?",1.554054054054054,0.0623465454129542,148,90,34,24,True,True,40
524,14,Smoking is bad for your lunge.,1.5434782608695652,0.0600782004032506,138,80,41,17,False,True,30
524,15,"It must be June, the Knights keep getting shorter.",1.534351145038168,0.0679346426298839,131,84,24,23,False,True,50
524,16,It's a fair fight as long as you keep your mouth shut.,1.5333333333333334,0.0636575807088154,120,70,36,14,False,True,54
524,17,"On second thought, let's go with rock paper scissors.",1.5303030303030305,0.0573525263273291,132,74,46,12,False,True,53
