contest,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
865,"Well, in a black hole the gravitational pull is so intense that nothing, not even light, can escape. So yeah, I think your ball is gone.",1.7594202898550724,0.0220365843048548,1380,668,376,336,False,True,136
865,It's probably just a phase.,1.709051724137931,0.0181077492578334,1856,913,570,373,False,True,27
865,A hundred bucks says a cat has something to do with this.,1.7015961138098543,0.0207993167690743,1441,728,415,298,False,True,57
865,"Well, we still have the mailman.",1.6851008458035133,0.0200344497994795,1537,792,437,308,False,True,32
865,Is it just me or do you also have strong urge to sniff it?,1.6032064128256514,0.0198036792650077,1497,854,383,260,True,True,58
865,"You're named after that one, Spot.",1.60148849797023,0.0197589039267841,1478,838,391,249,False,True,34
865,I know how this looks but I swear it was there last night,1.5836550836550836,0.0184960989476874,1554,871,459,224,False,False,57
865,"It's not the moon I miss, it's the howling.",1.57939308398024,0.0197331964901946,1417,814,385,218,False,True,43
865,I think we chewed through the wrong cord.,1.5657620041753653,0.0190012808292332,1437,820,421,196,False,True,41
865,Do you also see kibble around an open manhole?,1.5519888346127009,0.0191734191652394,1433,842,391,200,True,True,46
865,Well it’s either a lunar eclipse or I have glaucoma.,1.5445544554455446,0.0196656236116801,1414,855,348,211,False,True,52
865,It makes the holes we chewed in the couch seem so small.,1.542361111111111,0.0136320308577901,2880,1731,736,413,False,True,56
865,"I can’t believe it, the howling finally worked.",1.5377593360995852,0.0206311268454453,1205,716,330,159,False,True,47
865,Look at that a vacuum I'm not afraid of.,1.536480686695279,0.0199543397875405,1398,863,320,215,False,True,40
865,Some see a 'black hole'. I see a large 'sprinkled donut'.,1.533846153846154,0.0201185385305253,1300,786,334,180,False,True,57
865,"Finally, all that howling worked.",1.5329780146568954,0.0186082202800745,1501,904,394,203,False,True,33
865,"I completely understand the physics of black holes, but I still wonder if that’s where squirrels go at night.",1.5277777777777777,0.024006795569962,900,546,233,121,False,True,109
865,I don’t know whether to howl or to question the meaning of life.,1.5229357798165135,0.0180798046560619,1526,918,418,190,False,True,64
865,I think the Cow did it.,1.519280205655527,0.0184364482799396,1556,965,374,217,False,True,23
865,"Okay, now you did it...",1.5164835164835164,0.0181092064760189,1547,947,401,199,False,True,23
865,It’s supposed to be over Miami.  But the black hole over Mar-a-Lago sucked it in.,1.5146137787056368,0.0240275970066972,958,610,203,145,False,True,81
865,I see an everything bagel.  What do you see?,1.512605042016807,0.0165438558920122,1904,1186,460,258,True,True,44
865,What the hell are you howling at?,1.5096602265156562,0.0183860195455789,1501,929,379,193,True,True,33
865,We are but specks of dust in the expanse of the infinite cosmos.  Can I sniff your butt?,1.507372654155496,0.0187361232174623,1492,939,349,204,True,True,88
865,Looks like Elon missed a spot.,1.5067750677506777,0.0186953588781295,1476,924,356,196,False,True,30
865,You read much Sartre?,1.496997998665777,0.0177908862850788,1499,922,409,168,True,True,21
865,"I know he said 'fetch', but this is getting ridiculous.",1.4963235294117647,0.0214468917587665,1088,684,268,136,False,True,55
865,Seems like even more reason to howl.,1.496318114874816,0.0192021137729388,1358,854,334,170,False,True,36
865,"Oh no, I hope it’s not a vacuum",1.4883268482490273,0.0215184228802326,1028,642,270,116,False,False,31
865,Did you bury it?,1.4796084828711256,0.0191713373337685,1226,761,342,123,True,True,16
865,The one night I need to blow off some steam.,1.4790628115653042,0.0160541483817233,2006,1313,425,268,False,True,44
865,"Frisbee in the sky with diamonds, you say?… what kind of treats have they been feeding you?",1.478395061728395,0.0222809399019114,972,620,239,113,True,True,91
865,Maybe it really was made of cheese.,1.4751869476546566,0.017665941821521,1471,926,391,154,False,True,35
865,Not all holes are sniffable.,1.4744525547445255,0.0146976724414748,2740,1909,362,469,False,True,28
865,Do you think we finally scared it away?,1.470788043478261,0.0176526226481185,1472,933,385,154,True,True,39
