contest,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
853,Who knew the Swiss had a navy?,1.675660792951542,0.0183674627274754,1816,946,513,357,True,True,30
853,Weapons down. It's the Swiss.,1.672883787661406,0.020759312889425,1394,721,408,265,False,True,29
853,"Wow, and that’s just the tip of the Jarlsberg!",1.6433234421364986,0.0183804519325637,1685,886,512,286,False,True,46
853,All we need now is to find a port,1.6398227782121448,0.0128284133730858,3837,2151,917,769,False,False,33
853,We must be directly over where Wisconsin used to be.,1.6388088376561,0.0229894670283998,1041,542,333,166,False,True,52
853,"She's aged, but that's her alright.",1.6368276403612092,0.0151738493465259,2547,1377,718,452,False,True,35
853,We're gonna need a bigger board.,1.6121962839447357,0.0169575890000746,2099,1198,517,384,False,True,32
853,We’re going to need a bigger board.,1.606513614522157,0.0176719858277684,1873,1061,488,324,False,True,35
853,Sea Muenster.,1.6035846072746442,0.0172793819493048,1897,1062,525,310,False,True,13
853,That would pair well with a great white.,1.5927933673469388,0.0133379089627563,3136,1773,867,496,False,True,40
853,Let's hope this is just the tip of the Jarlsberg.,1.5917387127761768,0.0227328414787576,1041,577,306,154,False,True,49
853,No worries.  The Swiss are neutral,1.5915863277826467,0.0215787404928693,1141,631,345,165,False,False,34
853,"Careful men.  
We’re in un-charcuteried
waters.",1.5836533187054307,0.0173599300594137,1823,1038,506,279,False,True,47
853,It’ll be perfect with a great white.,1.5829989055089384,0.0143491637781672,2741,1583,716,439,False,True,36
853,I think we’re gonna need more crackers.,1.5829918032786885,0.0234497859040862,976,550,283,143,False,True,39
853,Looks like we've entered Costco waters!,1.5804794520547945,0.0179882317410401,1752,1018,451,283,False,True,39
853,"Careful boys, that might only be the tip of the Jarlsberg…",1.579583938074504,0.0162355841690655,2067,1180,576,311,False,False,58
853,Careful—that could just be the tip of the Jarlsberg!,1.5760667903525047,0.016007416783801,2156,1246,578,332,False,True,52
853,That can not be gouda.,1.5750293083235638,0.017481304254469,1706,961,509,236,False,True,22
853,"Careful boys, she's a sharp one.",1.574468085106383,0.0173936573641852,1692,946,520,226,False,True,32
853,"Careful, men. It could be sharp!",1.5670285281494571,0.0115829637393122,3961,2280,1114,564,False,True,32
853,Let it pass. We have Brie.,1.5626491646778042,0.017302316479647,1676,947,515,214,False,True,26
853,"Boys, we're gonna need a bigger board.",1.5595175668589407,0.0165867793216488,1907,1105,537,265,False,True,38
853,We must be getting close to Green Bay,1.5555555555555556,0.0174834936352878,1647,943,493,211,False,False,37
853,Call me Béchamel,1.5530791788856304,0.0179053136107845,1705,1017,433,255,False,False,16
853,I told ye a Muenster roamed these seas!,1.5474654377880184,0.0217972064420528,1085,636,304,145,False,True,39
853,I never said this would be a picnic.,1.5339285714285715,0.0133977580818298,2800,1660,785,355,False,True,36
853,Look out! It’s a sharkuterie!,1.5333333333333334,0.0169838538684464,1830,1109,466,255,False,True,29
853,Thar she blows--the muenster from the deep!,1.527226137091608,0.0178177183092965,1561,930,439,192,False,True,43
853,We should've taken the cutter.,1.5201207243460764,0.0154605081447061,1988,1178,586,224,False,True,30
853,Wait.  We can't attack them.  They're neutral.,1.515976331360947,0.0170117851963825,1690,1020,468,202,False,True,46
853,"White cheese at night, dinner party's delight.

White cheese at morning, high cholesterol warning",1.5154639175257731,0.0194225990307226,1358,836,344,178,False,False,97
853,It looks like we're not the first to take a run at her.,1.512101210121012,0.0158344165256983,1818,1074,557,187,False,True,55
853,I think we're going to need a bigger cheese board.,1.507774798927614,0.0161626800753818,1865,1139,505,221,False,True,50
853,"It’s either Swiss, or someone else saw it first.",1.5026897788404066,0.0166797708669402,1673,1012,481,180,False,True,48
