contest,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
712,So...we had a bad 1st quarter. It’s not the end of the world.,2.2582449597948955,0.0055437550644858,17162,2882,6966,7314,False,True,61.0
712,Tell me about a time you identified a problem that others didn't see coming.,2.2088646332755277,0.0055785138846273,19606,4384,6758,8464,False,True,76.0
712,Final interview question-Where do you see yourself in five years?,2.1767416144489493,0.0101515551110512,5426,1122,2223,2081,True,True,65.0
712,It was at that precise moment that George realized he could tell his boss exactly where to shove that performance review.,2.1494956562299574,0.0063251216376707,17151,4809,4980,7362,False,True,121.0
712,"Yes, your policy covers acts of God. Why?",2.1435976054898527,0.0065137344798607,13698,3138,5455,5105,True,True,41.0
712,"Well, I see no reason why you can’t start work on Monday.",2.081892826274849,0.0064383024945331,13884,3473,5801,4610,False,True,57.0
712,Just one last question:  Where do you see yourself in 5 years?,2.066055841020244,0.0061886757552497,16153,4528,6046,5579,True,True,62.0
712,I guess we’re done here.,2.063346732172101,0.0068889253859267,13434,3909,4780,4745,False,True,24.0
712,It's actually a painting but it gives me an edge during negotiation.,2.0131545873481356,0.0074460345289715,11935,3911,3978,4046,False,True,68.0
712,Barring any unforeseen complications...,2.0111283895422294,0.0054585337857802,20578,6419,7604,6555,False,True,39.0
712,"Interesting, you are the first to opt for the mass extinction coverage.",2.0110197814108934,0.0075465727064335,11071,3442,4071,3558,False,True,71.0
712,I don’t know about you but I can’t wait for this day to end.,2.009036144578314,0.007684326394199,10292,3081,4037,3174,False,True,60.0
712,"Yes, extinction is covered, but not dental.",1.9863857838922327,0.0094673390293608,6978,2230,2613,2135,False,True,43.0
712,We rule the earth. What could go wrong?,1.985515643105446,0.0071626800351878,12082,3840,4581,3661,True,True,39.0
712,Cutting the asteroid response team has really saved us.,1.9817817626859977,0.0079370147326437,10484,3559,3557,3368,False,True,55.0
712,Well from where I'm sitting I don't see the problem.,1.9816081741448248,0.0073690409586624,11255,3568,4340,3347,False,True,52.0
712,So give me an example of a time when you had to deliver bad news to your boss,1.9758946089881344,0.0075975573629236,10703,3456,4060,3187,False,False,77.0
712,"I tell you, your insurance is airtight.  You have more of a chance of getting hit by a meteor.",1.9740627477630537,0.0083781635277806,8829,2853,3352,2624,False,True,94.0
712,"Don’t worry about it, Bob. This asteroid nonsense is just a liberal conspiracy to interfere with my reelection.",1.9719768504416693,0.0083101926861714,9849,3491,3143,3215,False,True,111.0
712,"For someone who's just been fired, you seem rather smug.",1.9699478339759584,0.0084967619890952,8818,2957,3179,2682,False,True,56.0
712,"Well, I see our time is up...",1.949404761904762,0.0088802091599613,8064,2796,2890,2378,False,True,29.0
712,It feels like the worst is behind us,1.9441013628620103,0.0081855155179459,9392,3245,3433,2714,False,False,36.0
712,"Of course you realize that this is only a temporary position""",1.9322799097065464,0.0161169220753452,2215,717,931,567,False,False,61.0
712,"And at that moment, Bob realized his final breath on Earth would be wasted on a meeting that should have been an email.",1.9050683829444892,0.0094274176832958,7458,2878,2423,2157,False,True,119.0
712,Don't worry. By July everything will be back to normal.,1.897831939917812,0.0093823812726159,7057,2589,2600,1868,False,True,55.0
712,"Lump sum, not an annuity? Are you sure?",1.8955588091752071,0.0084427397082623,8196,3017,3081,2098,True,True,39.0
712,Can you think of any reason why you can’t start tomorrow?,1.8797289666854884,0.0128740564218908,3542,1278,1412,852,True,True,57.0
712,We see a big future in fossil fuels.,1.8752607425949104,0.0163628444393155,2397,937,822,638,False,True,36.0
712,"We don’t believe in catastrophes, just opportunities",1.874937965260546,0.0173845618789875,2015,755,757,503,False,False,52.0
712,"Yes, we know it's coming, but I have it on good authority that it's no worse than the seasonal flu.",1.8613931190073325,0.0094655403762485,7092,2839,2415,1838,False,True,99.0
712,"I’m sorry I have to let you go, but it’s not the end of the world.",1.8590623213264723,0.0129060391728095,3498,1300,1391,807,False,True,66.0
712,"Really, we're too big to fail.",1.858348134991119,0.0095192628981289,6756,2614,2485,1657,False,True,30.0
712,"...you’ll find something else, it’s not the end of the world.",1.8581810173970492,0.0081188703243098,9082,3471,3437,2174,False,True,61.0
712,We’re really looking for someone with knowledge of the next big thing to hit.,1.839440203562341,0.012362032728718,3930,1546,1469,915,False,True,77.0
712,"Listen Finster, after 70,000,000 years Corporate knows how to manage risk.",1.8391259463179628,0.0102590246790508,5812,2320,2107,1385,False,True,74.0
712,One last thing....,1.837117658097204,0.01084209865061,5329,2187,1832,1310,False,True,18.0
712,"Nice try, Hal, but you're not getting me to turn around again.",1.8278969957081543,0.0158425004375161,2330,916,899,515,False,True,62.0
712,"And finally, if you see something, say something.",1.8240906380441264,0.0134823258008737,3354,1369,1206,779,False,True,49.0
712,"We're letting you go, but it's not the end of the world.",1.817197286012526,0.0086947902675759,7664,3072,2936,1656,False,True,56.0
712,So I see you have chosen the sign-up bonus instead of the stock options.,1.815654574132492,0.0108764870051833,5072,2075,1857,1140,False,True,72.0
712,"I’m telling you, our future is in oil",1.7855603448275863,0.013120317427243,3712,1669,1170,873,False,False,37.0
