contest,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
868,"Lately, my meltdowns are coming more frequently.",1.7553735926305016,0.0246741242465576,977,439,338,200,False,True,48
868,My friends complain that I’m frosty and self serving.,1.727901614142967,0.0220950411223039,1301,638,379,284,False,True,53
868,"I scream, you scream, we all scream. It’s like no one has actual conversations anymore.",1.7264864864864864,0.0186172346050134,1850,915,526,409,False,True,87
868,"Everyone feels sorry for the kid who dropped the ice cream, but no one ever asks, “Is the ice cream OK?”",1.7133243606998654,0.0171801457794901,2229,1144,580,505,True,False,104
868,I live in fear of another meltdown,1.6989651928504232,0.0235043442907397,1063,520,343,200,False,False,34
868,I  self identify as a dairy queen.,1.6883033419023137,0.019999949586462,1556,802,437,317,False,True,34
868,One day you wake up and realize that there are no sprinkles.,1.671005917159763,0.0262797372479944,845,431,261,153,False,True,60
868,"Okay, I’ll give you the full scoop.",1.6697061803444782,0.0240378908565396,987,498,317,172,False,True,35
868,And then I found out she was lactose intolerant.,1.6687289088863893,0.0181069544918394,1778,910,547,321,False,True,48
868,"Then she left me for a gelato, but you know how smooth those Italians are.",1.656042496679947,0.0197471141552558,1506,790,444,272,False,True,74
868,And that's when I realized I have an edible complex.,1.654519971969166,0.020518100158702,1427,760,400,267,False,True,52
868,Not voices exactly. It's more of a jingle.,1.645979492714517,0.0176722191065359,1853,980,549,324,False,True,42
868,I mean what are we all screaming for really?,1.64352856109906,0.0206276371106577,1383,741,394,248,True,True,44
868,Of course global warming has me concerned!,1.642407277816655,0.0196293386445745,1429,740,460,229,False,True,42
868,"My wife says I’m too vanilla. Like, what does that even mean?",1.6367112810707456,0.0186632388705796,1569,817,505,247,True,True,61
868,"My wife no longer finds ""Mister Softee"" an ironic nickname.",1.636259323006311,0.0185729595634701,1743,956,465,322,False,True,59
868,... and then everyone's screaming for ice cream and that's when I wake up.,1.6344238975817924,0.0200243075704841,1406,747,426,233,False,True,74
868,"She said I was too cold, but at least the kids still love me.",1.6293222683264177,0.0196563966724926,1446,771,440,235,False,True,61
868,My childhood consisted of one licking after another.,1.624914442162902,0.0192989019682868,1461,774,461,226,False,True,52
868,They keep referring to me as Cohen. It's Cone.,1.6248012718600957,0.0216165656410429,1258,694,342,222,False,True,46
868,I seem to be suffering from brain freeze.,1.6216586703221385,0.0190645711773115,1459,767,477,215,False,True,41
868,I can't seem to get hard anymore.,1.6137404580152672,0.0212804098510867,1310,739,338,233,False,True,33
868,"No, Doc-- I said I was dropped on my head BY a small child.",1.6101141924959217,0.0304487617779942,613,340,172,101,False,True,59
868,I saw her with an Italian gelato.”,1.6061606160616062,0.0136428577479641,3636,2228,612,796,False,False,34
868,Perhaps I do have a self-serving bias,1.6051282051282052,0.0236012782011308,975,533,294,148,False,False,37
868,"I'm ok most of the week, but I dread every Sundae.",1.6018927444794953,0.01874094245075,1585,882,452,251,False,True,50
868,"She left me for the ""the cup"", said, ""he lasted longer!""",1.599290780141844,0.0182822415577821,1692,953,464,275,False,False,56
868,…and then just as they were about to dip my head in butterscotch I wake up.,1.5981308411214954,0.0215518813192627,1177,653,344,180,False,True,75
868,"Now that you mention it, maybe that chocolate shell wasn’t really protecting me from the world after all",1.5943775100401607,0.0185095670290872,1494,808,484,202,False,False,104
868,My mom...she's a Dairy Queen,1.5940983606557375,0.0188264956108298,1525,847,450,228,False,False,28
868,She’s sleeping with gelato.,1.5915324985092427,0.0184350179248849,1677,960,442,275,False,True,27
868,I feel as if I can never warm up to anyone.,1.5815602836879432,0.0180060122757334,1551,850,500,201,False,True,43
868,I wake up right before I hit the sidewalk.,1.5798442064264848,0.016914219761352,2054,1216,485,353,False,True,42
868,It’s just that there’s so much swirling in my head right now.,1.576607387140903,0.0184224012997187,1462,803,475,184,False,True,61
868,"And to top it off, I only see my kids on sundaes.",1.5746770025839794,0.0181953233641721,1935,1206,346,383,False,True,49
868,"I'm sure, doc.  I know when I'm licked.",1.5707290533188247,0.0189173803031426,1838,1168,291,379,False,True,39
868,I feel women want only one thing from me,1.570113314447592,0.0194029066792198,1412,809,401,202,False,False,40
868,I keep thinking I’m going soft in the head.,1.569905213270142,0.0246658757128324,844,476,255,113,False,True,43
868,My biggest challenge is keeping my cool…,1.5691056910569106,0.0191921925017512,1353,754,428,171,False,False,40
868,I think I was either dropped as a child or by a child,1.568181818181818,0.0195136202252892,1452,850,379,223,False,False,53
868,It's looking like there's never going to be a Mrs. Softee.,1.5663338088445078,0.0278341721809731,701,408,189,104,False,True,58
868,I have so many swirling thoughts.,1.5629709364908504,0.022911800163157,929,518,299,112,False,True,33
868,"'I scream inside my head, all the time..'",1.557531380753138,0.0237697764344956,956,563,253,140,False,False,41
868,"I know a lot of people have climate anxiety, but I’m actually losing my mind.",1.5520446096654277,0.0219654448133889,1076,628,302,146,False,True,77
868,"It’s always ‘who wants ice cream,’ and never ‘what does ice cream want?’",1.550256786500367,0.0208795087641489,1363,849,278,236,True,False,72
868,You try to perform when she calls you Mr. Softee,1.5387355298308103,0.0229399119685104,1123,710,221,192,False,False,48
868,They only want me for one thing,1.5382293762575452,0.0219381803859563,994,573,307,114,False,False,31
868,"It's been a rough week doc, I'm taking a big licking.",1.537313432835821,0.0232191950880661,871,499,276,96,False,True,53
868,"All of them, Doc. They all were screaming... Oh, the screaming.",1.5336225596529285,0.0241550541708392,922,563,226,133,False,True,63
868,"Doc, I don’t last very long",1.5282352941176471,0.023360754925745,850,492,267,91,False,False,27
868,I 've lost my good humor.,1.5248508946322068,0.031930199032626,503,305,132,66,False,True,25
868,‘Soft Serve is not a confidence building name…’,1.5248138957816375,0.023847887392713,806,467,255,84,False,False,47
868,I’m not hallucinating—people speak to me in tongues.,1.5197802197802197,0.0262306121755496,910,608,131,171,False,True,52
868,My wife complains that I'm cold and self-serving.,1.5178777393310263,0.0265303429519864,867,574,137,156,False,True,49
868,"So I said, you knew I was vanilla when you married me.",1.5154639175257731,0.0245293999925177,873,543,210,120,False,True,54
868,"And then one day she met a guy with sprinkles, and it was pretty much over.",1.5125148986889154,0.0254005098547604,839,531,186,122,False,True,75
868,I'm not the sort of person you can warm up to.,1.5116279069767442,0.0249674623929996,731,432,224,75,False,True,46
868,She said our love life is too vanilla.,1.5106685633001422,0.0265422283577013,703,430,187,86,False,True,38
868,Can't you just write me a prescription for more sprinkles?,1.510585305105853,0.0246294395768104,803,488,220,95,True,True,58
868,My first mistake was moving to Phoenix.,1.5079825834542817,0.0277185032298424,689,435,158,96,False,True,39
868,What if it's not lactose she can't tolerate … what if it's just me?,1.5074257425742574,0.0256784780150811,808,512,182,114,True,True,67
868,Sundaes are the worst.,1.5063775510204085,0.0262180811953324,784,500,171,113,False,True,22
868,We had another fight about the thermostat.,1.5062972292191437,0.0254077735426407,794,496,194,104,False,True,42
868,And when did you first realize that you were self-serving?,1.5047619047619047,0.0272883473578793,735,473,153,109,True,True,58
868,"I’m great in the morning, but by lunchtime I’m all over the place.",1.5035211267605637,0.0418843466930099,284,176,73,35,False,True,66
868,Some days I just really feel whipped.,1.5,0.0277764049170371,604,367,172,65,False,True,37
868,I should mention I was formula fed.,1.4970588235294118,0.0260778277600408,680,414,194,72,False,True,35
868,"So, you're saying I have an edible complex?",1.4958333333333331,0.0275172744665207,720,469,145,106,True,True,43
868,"...and suddenly I'm screaming, then you're screaming, then we're all screaming.",1.495798319327731,0.0282572354663706,714,474,126,114,False,True,79
868,I simply cannot stop the thoughts from swirling around in my head.,1.4953703703703705,0.0269269539407925,648,398,179,71,False,True,66
868,They only date me because I’m rich and creamy.,1.4935622317596566,0.0280075335076312,699,458,137,104,False,True,46
868,My thoughts are twisted,1.4931972789115646,0.0274972903731268,588,355,176,57,False,False,23
868,"Believe me, doc, I know when I'm licked.",1.4919941775836971,0.0280840243316623,687,449,138,100,False,True,40
868,I've always had a frosty relationship with my mother.,1.4912,0.027744327209498,625,390,163,72,False,True,53
868,I’d rather be a dairy KING!,1.4897260273972603,0.0291818039346342,584,370,142,72,False,True,27
868,I'm trying to keep my head over this global warming thing!,1.4892857142857143,0.0273368422869798,560,333,180,47,False,True,58
868,"But, do cooler heads REALLY prevail?",1.4887218045112782,0.0271784128232913,665,420,165,80,True,True,36
868,"No matter what I say, she bites my head off.",1.488486842105263,0.0287910417858775,608,388,143,77,False,True,44
868,"If I hear one more joke about being a sweet guy, I'm going to have a meltdown.",1.4874791318864775,0.0278413058528646,599,371,164,64,False,True,78
868,I had the dream about the giant tongue again.,1.486842105263158,0.0285061316690098,608,386,148,74,False,True,45
868,It's the same dream every night.  I scream.  You scream.  We all scream.,1.4866666666666666,0.0312017388420989,600,408,92,100,False,True,72
868,I better talk fast.,1.4864,0.0289178500459846,625,406,134,85,False,True,19
868,She's too orally fixated.,1.4858757062146892,0.0294837112535245,531,329,146,56,False,True,25
868,I think I'm getting soft in the head.,1.4854700854700855,0.0283263848029612,585,365,156,64,False,True,37
868,"Day after day, I just feel I'm getting licked.",1.4841549295774648,0.0282959381563523,568,351,159,58,False,True,46
868,I feel moving to a warmer climate would make my situation worse,1.4829821717990277,0.0269511748823247,617,380,176,61,False,False,63
868,And then there's the brain freeze. The constant brain freeze.,1.4828178694158076,0.0289464511378774,582,370,143,69,False,True,61
868,Did you say Oedipal or edible?,1.4827586206896552,0.0287112039577707,580,366,148,66,True,True,30
